ID,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS0436,2454,2457,5010,2697,1608,10106,17258,13486,2755,12971,8944,5934,6342,12657,1823,4395,5407,3185,3797,2314,9443,3303,12265,9992,3551,18599,23196,13693,13258,10016,1178,2582,1193,6491,2417,2489,5048,3016,2117,11494,19232,13159,2371,10906,8688,6130,6565,12552,1685,4145,4058,3079,5075,2268,8590,3126,11359,12525,2598,19837,21539,15298,12536,10931,1569,2594,881,7736
DMHDS0456,2573,740,6551,2715,2197,10499,12499,12111,2673,11246,8731,5624,5651,10820,1988,3518,4711,2663,3177,1814,8670,3121,13671,10427,2260,16561,24148,16007,11688,10513,1102,2031,888,6769,1833,2270,6840,2957,1818,10581,18088,10066,2646,12477,8800,6116,6584,14364,1885,3912,5262,3148,5325,1942,8766,3695,12406,11292,2482,17163,20832,16337,11908,9310,1636,2450,881,7999
DMHDS0441,2778,1690,7014,2832,2239,10754,11177,12087,3072,10658,9225,6388,6986,12237,2145,4221,5276,2810,3726,1952,12080,3431,15083,11526,2310,15460,27429,13605,13545,13056,1084,2775,1258,7622,2628,2473,5715,3090,1682,10377,15309,11279,3065,10874,9243,6812,6977,12803,2217,4997,4019,3198,4054,2378,9646,3853,15589,11378,2253,16846,24804,14644,13535,10486,1174,3018,1001,7643
DMHDS0564,2621,2404,6524,3276,2147,10751,13086,10617,3066,11081,9552,6645,6151,12764,2097,3366,4105,2815,3579,2171,9575,3663,13657,11477,2690,17485,23209,16257,13364,14122,1186,2741,1461,8102,2059,995,5039,3398,1449,10115,13196,11246,2528,9394,8245,6768,6057,10861,1702,3211,4025,2867,4267,2638,8568,3070,12375,11691,1795,17663,19761,12551,11431,11384,1199,2328,750,7697
DMHDS0561,3274,3491,8613,3296,2475,13138,15252,15711,4187,11472,8991,9176,7576,15718,3102,4528,5760,2900,4879,2320,11991,4100,19482,12950,3283,20787,27550,16649,18189,14413,1315,2856,1366,8243,3414,2632,7678,3493,2068,11859,18258,16322,3414,11755,9670,8459,7101,17078,2476,4825,5142,3713,4886,2563,10862,4151,16680,14359,2566,21117,30023,15243,15586,13577,1491,2802,1343,8355
DMHDS0427,2577,1188,4960,3023,1927,10606,13529,11938,2630,11406,6751,7441,6002,11818,1622,2891,5047,2123,3701,1873,9001,2682,10823,9839,2089,14240,19106,13372,10802,9261,1095,2562,785,6682,2348,2024,3684,2851,1566,9032,12688,10546,2412,10143,6480,6879,5853,11452,1470,3529,4704,2414,5824,2025,5739,3378,7603,8704,1445,20836,20411,8957,10658,7032,1202,2236,753,6383
DMHDS0570,3360,1791,6550,3579,4118,12722,15139,16624,3523,13377,10078,8547,6626,12005,2193,4405,6611,3381,4511,2709,12270,3704,17095,12249,3692,19039,24870,18315,12358,12247,1013,2545,1160,8911,3467,2682,6677,3598,1549,13011,18546,13484,4196,13897,9673,8155,7051,14970,2054,4559,4936,3771,4937,2833,12119,4532,17034,14015,1954,19679,23384,16315,13464,11776,1475,2990,1187,8164
DMHDS0529,3636,1771,6648,2119,2751,11673,18114,13562,3092,10956,8667,7511,6131,13858,2510,3758,5347,2749,3663,1769,10752,3135,14879,12960,3789,17152,23104,16565,13753,15528,1160,2868,975,8309,3617,2744,7019,2548,1856,15318,18872,13282,3220,10590,8220,5825,7374,14974,2216,5106,5395,3309,5812,1905,9795,4399,13981,12296,2655,16776,21573,15798,13211,14458,1374,3076,957,9081
DMHDS0532,3520,2226,7347,4118,2205,13944,14325,15024,3555,14305,10320,7812,6922,15012,2332,4406,4412,3175,4084,2475,11521,3977,15294,12664,3270,19133,23350,14488,15446,16082,1182,3379,1470,8367,2919,2264,5790,3711,1847,12797,19089,11522,3073,15405,10598,8906,7529,14670,1805,4783,4507,3694,4755,3016,8289,3245,13039,12625,2271,21150,24320,16367,16760,11914,1548,2934,1301,8253
DMHDS0536,2998,1902,6660,2797,1868,10194,14362,14434,2289,10656,8287,5100,5437,13933,1833,3619,4306,2650,4424,1702,7927,4355,14839,10504,3020,17484,25462,14706,15769,13009,1101,3040,1607,7901,2554,2910,6511,3399,1819,12011,17797,10343,2295,12291,8394,4507,7157,13193,2019,4325,4157,3497,4612,2420,8686,3988,14114,11450,2915,16518,22022,14365,14839,11122,1269,2649,1112,7389
DMHDS0575,2222,1662,7139,2948,1649,10404,11224,10379,1967,9559,8200,7331,7165,12364,2496,4161,5019,2953,4246,2096,10242,3210,14780,10408,2992,15275,25584,14666,12580,11431,1226,3253,1235,6849,2598,1750,6337,2613,1455,9178,11366,10448,1891,8294,7276,5986,5966,12397,1937,4200,4191,2806,4645,2373,8312,2783,13510,10465,2396,13549,23361,11087,11218,9068,1331,2667,791,6196
DMHDS0563,3966,1897,9975,3763,2450,14703,18060,15013,3675,12448,9993,8046,7617,14248,2430,4388,5126,2977,3484,2382,11830,3601,17767,16835,4551,22246,28542,16560,15527,16502,1361,3279,1422,8153,3485,3662,6582,5360,2634,12945,20134,14041,3327,13529,9682,9884,8125,16657,2498,5515,4585,3950,4422,3300,12787,4691,16981,13847,2971,24478,25786,15983,15695,13499,1494,2635,1002,8828
DMHDS0535,3769,2774,7712,3145,2934,15574,16612,12361,4023,13959,9856,6201,7440,13140,3057,4327,5307,3336,4002,1567,11535,5372,17433,12663,4702,26092,37183,15080,17787,15851,993,3318,1851,8603,3234,3006,8851,3330,2479,14009,14793,15110,3346,12554,9259,5127,8522,17495,2413,5436,4719,3262,4302,2355,14339,5734,21061,13727,3131,22617,32885,15956,15234,15046,1559,3205,1237,9332
DMHDS0565,3243,1537,5592,3260,2767,10370,13000,11374,3114,13885,9006,7848,6631,13017,2348,3372,4821,3494,4557,2273,9638,3415,14342,10839,2162,15911,23298,13253,14824,12309,1238,2950,1333,8046,2960,2484,5482,4099,1720,9790,17952,10207,3086,13929,9203,8378,6787,13451,2384,3568,4835,3950,5968,2553,8851,3598,11846,11366,2725,13293,17980,12726,13085,10010,1041,2326,941,8096
DMHDS0572,2528,1753,8909,3624,3433,10554,11293,14734,3123,11198,8638,8192,6792,11585,2060,3359,5676,2962,5319,2069,9345,4308,13478,11702,3075,20168,33625,11234,13797,12366,1055,2910,1313,9249,2195,2666,4849,3581,2313,11020,16556,12748,3205,11258,10028,7695,6945,13452,1763,4183,5045,3751,5398,1987,11571,4223,13364,12918,2579,19104,25390,16496,15429,13618,1614,2688,1102,8793
DMHDS0577,2589,1349,7806,3234,2024,10286,12057,11599,2375,14229,7967,6502,5538,11765,2045,3722,4763,2954,4286,1759,9254,3158,13640,9346,2771,13916,24724,11466,14707,10691,874,2488,996,7212,2150,2345,4991,3403,1777,9411,12860,9408,2157,14302,7921,8945,5558,12063,1896,4085,4634,3035,4908,1761,9032,3555,13897,10268,2137,14519,21644,11978,12804,11032,1082,2279,839,6821
DMHDS0424,2744,2070,6138,3356,1703,10290,13266,10943,3276,11291,7885,6571,5015,10695,2275,3731,5316,3164,4186,1865,10583,3696,12511,10877,3650,15134,23749,13168,15392,13304,1028,2369,1593,7243,2346,1195,5922,3511,1958,12069,19990,13694,2748,13387,7704,7015,6525,13001,1849,3828,3695,3281,4170,1982,9416,3289,12040,10805,1979,18777,24617,13540,12053,10475,1181,2311,986,6667
DMHDS0560,2458,2009,7328,3218,2117,10159,10687,10937,2521,10680,8670,5668,5940,11324,1743,4285,6061,2603,4575,2139,9551,4632,13968,11323,3586,15113,25887,12359,14188,12158,933,2977,1411,6485,2773,2329,5982,3071,1287,8413,13871,10229,2590,8798,8225,6570,6913,12645,1448,4474,5109,2534,5532,2065,8099,4005,13755,11130,2456,14499,23433,12675,12155,10616,1415,2063,944,7413
DMHDS0582,2634,1482,4564,2372,1562,12531,13602,12740,3176,9359,7971,6294,6748,12627,2009,3263,5503,2574,4409,1286,9995,4136,12657,11065,2463,19302,26793,15169,13860,12830,1571,2695,1434,8190,2536,1424,8432,3311,2060,10720,16795,10710,2245,9133,8699,7731,7055,13552,1710,4835,4250,3108,4397,2151,10718,3774,14186,12637,1275,19903,26982,14398,15346,11884,1695,2331,1252,8251
DMHDS0487,2729,2430,7720,3663,2412,13365,18615,13953,3281,15138,9207,9389,8524,14712,2175,4550,5097,2857,4441,2502,11626,4087,15768,13463,3164,19709,28603,18216,16437,15690,1623,3059,1617,8407,3511,1477,7171,4372,1887,13310,22219,13803,2876,14682,9223,8173,7055,15642,2241,6322,5247,3615,5455,1786,10607,2978,15928,12052,3063,17892,29535,18266,16152,13994,1777,2897,1136,8573
DMHDS0598,2667,525,4987,2586,2340,9295,12469,12643,2711,9213,8176,5208,6397,12050,1592,2771,4528,2388,4483,2074,9730,3095,12757,9720,2478,14894,22750,11399,13242,11332,1066,2584,1200,7268,2337,2517,5833,3796,1839,9966,18474,12201,2104,10638,8772,7475,6777,14521,1650,3337,3858,3120,5177,2618,9475,3740,12895,10425,2279,16896,21640,13133,12338,10560,1522,2813,963,8851
DMHDS0556,2820,1930,7109,3358,1819,10786,12856,12372,3183,10544,9082,6256,6655,12236,1867,4128,4493,2489,3751,2184,10446,3338,16823,11792,3608,17017,26430,16072,15394,13133,852,3024,1580,8118,2566,2422,6734,4033,2313,12688,17350,14143,3119,14054,8575,7361,7101,14619,1849,4455,4680,3019,5237,3197,12440,3654,17114,13287,2416,18856,28896,17824,15970,12832,1537,2915,1351,10723
DMHDS0567,3186,2105,6722,2523,1989,10417,14915,13023,3144,9578,9650,7575,7210,13445,2544,3450,5954,2778,6040,2143,10767,4485,15042,11386,3348,19199,24329,16545,14728,15041,1561,2828,1097,7976,3081,1452,6147,2398,1662,9992,20240,12435,2358,9949,10210,7357,8251,14654,2446,5246,4828,3317,4143,2417,10075,3562,15158,12614,2054,20590,26055,16987,12641,13066,1525,3280,941,7570
DMHDS0603,2130,1391,4848,2163,1694,8529,9404,8925,2164,7309,6437,4995,4561,8210,1937,2783,3548,2156,3767,1482,8481,3060,12193,8316,2593,11863,18972,13053,10781,10997,879,2016,1000,5959,2251,2023,4356,2626,1512,8065,11652,9319,2028,8226,6496,5557,5330,10823,1430,3304,2906,2518,3542,1671,6886,2900,11579,9044,1614,12659,20080,11869,9963,9414,971,2406,750,6031
DMHDS0528,2481,1904,5604,2582,2044,10631,13477,10769,2653,11894,7485,4778,4845,10255,2132,3555,5468,2490,4474,1971,10015,3429,11849,10340,2429,17459,24318,13191,13277,12618,1187,2890,1023,7153,2199,1751,5863,2465,1901,8629,13670,9201,2386,9826,6735,5213,5316,9665,1617,3530,4717,2963,4591,1681,9275,3010,12522,11067,1860,14806,21407,12107,10938,12221,1265,2192,770,6560
DMHDS0542,2191,2264,5007,2634,1939,9478,13414,13128,2372,11446,8151,5525,5230,10720,1793,3441,4229,2397,3785,1602,7377,3453,13009,8587,3466,14202,21958,15178,11928,10777,952,2655,1066,7359,2192,1963,4555,2378,1440,8201,12675,9261,2059,9640,8236,4557,5846,10726,1741,2830,2597,2774,3913,1294,6266,2779,10732,8846,2455,14814,17676,12841,10167,9218,1078,2002,905,6084
DMHDS0491,3808,1945,5481,3147,1957,11716,14807,12548,3105,11977,8679,6955,7174,15137,2178,4033,5878,3568,5696,2380,9621,4006,14445,10524,3550,18702,25439,12785,16368,12181,1128,3372,1105,8912,2677,2028,5596,3124,1818,10762,15544,11082,2508,11147,8766,6802,6256,13883,1790,3725,4349,3626,5896,2334,7070,4316,12811,10730,2317,16586,23285,11438,11740,10832,1533,2680,813,8051
DMHDS0593,3123,2121,5673,2677,2209,9358,10862,9904,2570,12154,7871,5794,5971,10101,2054,3881,4513,2750,3474,1862,8678,2918,11887,10120,2418,16085,23873,13305,14605,15805,1045,3046,1562,7328,2007,1727,5482,3389,2180,10409,13319,11869,2459,11037,7742,6000,6104,13065,2033,3873,4211,3426,3374,1757,9587,3211,11562,11109,1969,16549,21985,13399,12023,11384,1313,2513,1266,7425
DMHDS0422,2415,1797,5665,3272,1259,9569,14830,14230,1931,12262,9576,4134,5578,11889,1724,3903,5364,3009,4629,1642,9782,3534,13674,10358,3093,15414,22210,14919,12490,11674,992,2288,1156,7942,2285,1798,6030,3097,1114,10146,16586,9288,2662,11983,8615,5540,5715,13395,1741,3215,4854,3333,6085,1902,9630,3137,12745,11140,2496,15247,19854,15490,11964,12216,1227,2465,1303,7361
DMHDS0607,3097,2086,6531,3322,1656,11458,14107,10496,2703,11373,8051,5928,5483,9900,1538,3734,4658,2339,3472,2069,9842,3168,15473,9669,2810,17430,23237,13166,11001,11401,1001,3289,1175,7424,3010,2423,6690,3783,1439,10613,17621,10757,2616,10374,8496,6139,6090,12426,1567,4099,4513,2946,3932,3003,8887,3781,14534,9849,2648,16709,23599,12253,12436,9934,1207,2326,1088,7886
DMHDS0608,2094,1278,6990,3234,2410,11857,12070,15971,2933,9492,9472,5036,6655,11532,2080,4074,7216,2331,4248,2502,7433,3492,12839,13822,3815,17851,26579,15598,14587,14908,1037,3350,1546,8606,2344,2382,6975,4302,1852,12303,16684,14252,3207,12054,9749,6561,6574,14939,1574,4756,5858,3278,5060,3473,10446,5356,13694,12253,2461,20968,26551,14674,13872,13656,1281,2700,1147,9327
DMHDS0581,2506,1467,6279,3154,2248,12482,13660,13744,2579,12055,8651,6904,5544,13282,1868,4749,5987,2727,4581,1934,9979,3747,15537,11357,3283,17335,27846,13856,16282,12672,944,3031,1045,7351,2481,3153,6161,2472,1678,12238,15317,11336,2636,7759,8002,4001,6518,12754,1787,4418,3829,2428,4406,2177,7696,4305,13119,11505,2508,15773,22722,13439,14325,12035,1159,2305,794,6609
DMHDS0571,2634,1850,6224,2955,2158,10808,12190,13687,2930,11900,7173,5527,5923,11637,2070,2982,4460,2128,3629,1619,8895,3696,13249,11387,3423,15467,22758,14382,11320,10830,1054,2149,1044,7251,2270,3193,5284,3078,1802,10110,16595,10626,2605,12403,7658,5860,5709,11230,1774,3354,3933,2469,4088,1533,8718,4488,13464,11557,2912,14947,20169,13960,11684,9285,1206,2239,720,6812
DMHDS0616,3200,1808,5256,2317,1493,11845,13616,11995,3443,9463,9592,4348,6830,13340,1817,4066,4758,3161,3332,1634,9318,3657,13137,14334,3284,17069,26549,17325,13845,15470,1143,2332,816,7887,2329,1768,6093,2594,1526,10773,19747,10269,3207,11243,8000,5821,5874,14002,1662,5383,4849,3029,4369,1748,8938,3971,12305,12881,2359,16310,25199,15682,13642,13368,1253,2785,953,8039
DMHDS0604,2804,2870,6375,2105,1666,8737,12556,9741,1773,7734,6788,4914,4723,9832,1832,3783,4180,2295,3415,1450,9132,2637,11798,8810,3258,14196,19693,12103,12712,10368,960,3029,1011,6882,2278,1750,6821,2281,1616,9223,13366,10236,2383,8040,6026,4313,5707,9355,1902,3387,3476,2795,3805,1483,7648,3837,11455,9049,1655,13600,20085,10656,10484,8452,1114,2991,787,6274
DMHDS0580,2190,1816,6226,3798,1485,9885,11536,12008,2505,12160,7859,5310,5729,13452,1623,3344,4488,2536,3371,2998,10258,3346,13123,10456,2891,17277,23261,11393,13479,11368,1077,2760,1067,7206,2136,2267,5679,3675,1739,10880,16168,11047,2629,11974,7660,6420,5616,13385,1663,4012,3569,3287,4822,3049,8765,3797,12736,10467,2701,18546,20332,13225,11603,9845,1255,2725,890,7157
DMHDS0612,2506,954,5329,2982,1804,8284,10498,9867,2749,10567,8132,5798,5016,9693,1603,2821,4012,2167,2952,2798,7393,2756,11338,8978,2480,13674,18950,12417,11840,9964,787,2280,1032,6563,2105,1830,5053,2820,1859,8593,11421,8239,2668,9695,7758,5913,5547,9391,1690,3239,3137,2204,2860,2583,6589,3084,10620,9288,1973,12457,18839,11274,10581,9352,836,1990,677,6289
DMHDS0420,2200,1602,7629,3949,2380,12127,13858,11119,2930,12905,9226,6615,6145,11301,2068,4348,6348,2832,4548,2804,10598,3622,15468,11746,4153,18600,26020,15198,13261,11150,916,2788,1237,8341,1866,2037,8198,4642,2080,11958,16123,10410,3021,13105,8638,8273,6682,10899,1860,4506,3729,3247,4697,3607,9854,4225,15551,11339,2435,19348,21490,15743,13849,11442,1431,2855,1068,8306
DMHDS0476,3556,3066,8572,3193,2119,12282,16327,14179,3423,16617,9943,7276,7666,15245,1588,4015,5161,2939,4046,1513,9233,4565,14229,12755,4751,18555,25040,14607,17592,12839,1618,3922,1157,8522,2930,1173,6213,2817,1725,10811,16072,10884,2707,15427,8852,4417,6540,14378,1688,3332,4602,2705,4350,1508,7409,3958,11333,11733,2913,17470,23640,13758,14245,9406,1444,2819,883,7292
DMHDS0566,2014,1769,5764,2900,2399,8930,13223,11600,2797,10338,6869,6299,5745,10087,1675,2728,4600,2038,2306,1871,7824,2915,9747,9612,2660,14935,18902,13480,10750,10489,1087,2686,879,6467,1790,1926,4874,3183,2254,9539,13013,10234,2726,10286,6697,6674,5725,10813,1656,3930,3742,2176,3817,2163,8927,3072,9642,9372,1504,15190,20235,12351,10347,10157,1084,2882,879,6256
DMHDS0429,2328,1769,7820,3322,1750,10996,11334,12110,2293,9173,8684,5549,6522,10721,2157,4868,4799,2601,3760,1719,11055,3857,14883,12528,3067,16178,25825,14606,14235,15774,1293,2886,1560,7382,2429,2495,6395,3259,1701,10714,14694,11478,1984,9248,8412,5995,6168,14507,1724,5092,4495,3217,4746,1933,9276,4067,12583,11455,3161,19840,25377,16198,13917,11715,1397,3011,1273,6765
DMHDS0595,2856,1715,5307,4613,2317,12958,15199,13179,3838,13710,8831,9008,6717,13828,2505,3850,5534,2633,4491,2374,12471,3120,16534,12875,3830,20248,23848,15889,14912,13982,1011,3023,1203,7810,2896,2501,6554,3823,2025,11181,16546,11336,3142,12093,8268,7740,6906,14035,2131,3768,4538,3028,4424,2452,11439,3503,15638,11276,2379,18927,21041,14906,12833,12024,1283,2660,883,7537
DMHDS0516,2815,2080,6249,2938,1677,10578,13089,11719,3136,10759,8804,5136,6161,13105,1962,3527,4488,2399,3330,1617,10173,3987,14401,11409,2180,15505,23052,15248,12666,16429,969,3148,1143,7374,2291,1903,5921,3425,1462,9660,15198,9171,2716,10859,8262,4487,6086,11690,1439,3008,3313,2509,3316,1948,8959,3133,12521,11693,2172,15886,19251,13694,11180,9992,1081,2676,766,6029
DMHDS0283,2310,1988,5405,3459,2215,13132,14432,13896,3467,13026,10208,5070,7315,12980,2204,3295,6535,3198,5152,2029,10034,2963,14414,11152,3566,18296,21488,14251,13988,12238,1261,3550,1188,7421,2488,1916,5626,3923,2116,13233,16830,13289,2877,13249,9919,6755,6914,13938,1680,4010,5145,3338,4442,2337,8719,3907,14568,11466,1773,18021,21378,15517,12679,12634,1619,2974,1016,7164
DMHDS0609,2765,2546,5236,3032,2361,11692,14131,13861,3364,10588,9369,8044,7934,14180,2116,4092,4304,3074,4115,2351,10397,4045,14071,11235,3640,18898,23445,15432,13258,13702,1160,3016,1217,7506,3130,2957,6174,2887,1624,10279,17366,12316,2860,9727,8253,8221,6236,14798,1862,3715,3779,3124,4204,2010,12365,4164,13207,11556,2778,17858,24313,15032,13406,14060,944,3279,1115,8630
DMHDS0433,2623,1675,4489,2623,1802,8776,10609,9725,2439,8675,6737,5592,5568,8617,1870,2565,4005,2286,2890,2077,6796,2652,10703,9904,2403,12280,19472,12782,9828,11573,941,2475,969,5581,1757,1707,6146,2560,1865,8518,10512,10195,1975,8599,6598,5455,6628,11895,1642,4549,4007,2535,4051,2169,8412,2661,10092,6561,1355,14516,23911,8159,9761,6839,1103,2206,716,5273
DMHDS0624,2186,1548,6574,4265,2301,10973,13636,14300,3692,12627,9207,6184,5309,12015,2159,3738,5229,2670,4364,2138,8292,3305,13365,12081,3412,19478,24292,17585,14266,12396,1281,2633,1339,8123,2928,2553,8548,3714,1921,11282,15208,13480,2692,12233,8552,6376,6229,13607,1901,4034,5503,3358,5604,2255,8448,3934,12899,10007,2746,21048,28703,12475,12608,8413,1719,3096,1122,8232
DMHDS0384,2340,2271,5920,2533,2124,9366,14007,12647,3166,9315,8394,6290,5029,12728,2042,3251,5559,2613,4171,2044,8984,4157,13807,10978,2714,15554,21518,13778,12518,9409,1038,2245,1173,7586,2667,2067,5525,2386,1533,8161,14123,7975,2532,8913,7325,7016,5685,10855,1756,3307,3187,3117,3835,2242,7823,3185,12246,10255,1744,16321,18967,12166,11815,9811,1029,2354,702,6383
DMHDS0650,2969,2095,5959,2938,2699,10783,16682,13388,3359,11115,10348,7701,8250,13104,2114,4171,4933,3224,4225,2130,9374,3287,12957,13025,3804,20862,24831,17050,16150,11319,1313,3179,1191,8362,3097,2545,6498,3393,2288,11493,19248,13117,3159,10515,9954,6645,7164,14395,1884,4671,3919,3078,4056,2259,10295,4919,14564,13010,2563,20736,25223,17128,14571,12665,1498,3269,900,8435
DMHDS0527,2978,1508,6923,4078,2668,11325,13652,11647,3060,13283,9427,8028,6156,12212,2601,4294,5651,3472,4021,2067,11199,3800,16016,9884,2920,16549,24027,13531,15644,12873,1367,3541,1216,7607,2817,2242,5881,2712,1594,10244,14121,8902,2661,12672,8942,6248,6531,11644,1848,3292,3938,3429,3392,1781,8835,3399,13759,10393,2288,14413,20553,12538,12827,10558,1108,2730,1157,6596
DMHDS0627,2208,2060,8983,2756,1471,9083,9819,9386,2439,10283,7357,6923,6482,11114,1712,3842,5161,2687,4651,1729,8974,4162,13838,10688,2656,18008,26279,13830,12694,14558,1250,2571,1202,8475,2919,2071,7511,3002,1590,10062,16861,8884,2093,9941,8256,4637,7413,12133,1737,5056,4103,2648,4622,2295,8955,3930,14188,10369,2220,18512,27818,13188,11734,11660,1613,2892,1105,7212
DMHDS0658,2831,1925,7839,3425,2794,12200,15167,14719,3601,10113,10408,6607,6549,13496,2433,3995,5093,3236,4421,1568,10752,4207,16125,12011,4038,20972,28712,14424,17831,13955,1175,3403,1660,9225,2534,1385,7450,2568,1957,10644,17529,11813,2758,9335,8626,6131,7132,13804,1770,4522,4412,2847,3964,1836,9204,5180,14506,11185,1980,18936,26410,14083,14244,11566,1186,3007,1221,8503
DMHDS0655,2315,1886,5871,3123,1440,12297,13811,12698,2776,12586,8386,5785,6097,12564,1747,2917,4604,3174,4195,1903,11014,3873,13033,11254,3219,19278,23018,14764,12988,12547,955,2388,1133,7410,2702,2950,5018,3375,1075,11280,17066,11888,3024,12927,7805,6867,6473,14074,1864,3311,4187,2938,5666,2344,9646,3923,13370,11853,2957,19123,19766,15124,13146,10178,1310,2627,1038,7490
DMHDS0667,3293,1959,6280,2982,2020,12603,13656,12654,3542,11250,9106,5925,6260,15517,1761,3936,6368,2913,4165,2341,11138,3604,16252,9795,3742,16790,24514,12251,15062,11039,1011,2354,1388,8546,2176,2786,6365,3200,1883,11165,16817,11956,2180,11846,8714,6771,6428,13762,1759,3848,4927,3083,5543,2391,8997,4339,12792,10770,3073,19134,24149,13522,11896,12191,1345,2681,1337,7560
DMHDS0634,2559,1861,6000,2889,1859,9290,12088,10907,2497,9666,8363,6104,6311,11650,2267,3683,5327,2491,4441,2215,11730,2989,14249,10408,3480,16809,25013,15405,15278,13046,953,3226,1290,7405,2251,2074,5247,2897,2198,8065,15108,11571,2177,8532,8392,5664,5666,11807,1813,3821,4532,3072,4961,1963,9457,3811,12600,9366,2199,15704,23185,13156,11338,10421,1123,2372,1068,7267
DMHDS0274,2555,1123,6530,2568,2147,9705,11863,12063,2521,11057,7589,6585,5227,10192,1661,3749,4788,2942,3232,1637,10253,3418,14520,9990,2096,14154,22688,13472,11511,9119,853,2229,1191,6396,2212,2225,5016,3007,2068,10587,13554,11152,2870,9607,8104,6486,6647,10602,1799,3848,3940,3315,4425,2079,8274,3443,12616,10926,2224,15221,18303,13597,9556,9702,1119,2619,774,6487
DMHDS0666,2543,1710,6696,2704,1932,10788,14262,12492,2536,9578,7484,4394,5228,10050,1619,3666,4978,2397,3641,1493,8017,3374,12014,10459,2833,15523,21550,12161,12495,8355,1206,2563,1004,6339,2756,1570,5813,2513,1612,9569,14885,9669,2450,8965,6884,3719,5810,10765,1562,3858,4126,3089,4253,1671,7464,3317,11242,10014,1438,14951,20442,10833,10914,9476,1201,2476,978,5554
DMHDS0635,2376,1825,5049,2813,2368,11607,13169,11607,2428,11673,8090,6099,5731,9695,2537,4489,4663,3093,3077,2101,8821,3443,13271,8528,2807,14100,22336,12457,14420,10721,970,2953,1019,6853,2386,2264,5080,2746,2983,10051,16794,12636,2807,12716,8134,6426,6357,10967,2028,4419,3680,3466,4097,2091,8640,3699,13403,9594,2268,13822,19540,12817,12122,9672,1304,2597,814,6692
DMHDS0641,4553,2388,9236,3101,1445,12291,16449,12083,2977,15687,9479,9192,6872,15020,2261,5876,6863,3495,5375,2217,12413,4989,16662,11693,3712,21764,32947,11613,15788,14365,1120,3309,1243,9003,3068,3524,5543,3565,1487,13324,22133,11090,3650,12699,10001,8358,7615,17212,2245,3940,4838,4069,5820,2677,11216,4927,13287,15925,3646,19201,24134,15779,15407,14778,1331,2898,1189,8125
DMHDS0645,1961,889,6548,2309,1267,8338,7987,8152,2497,7796,7389,6297,5118,7906,2181,2535,4623,2321,3669,2033,7607,2555,10691,8121,2514,12199,18019,10920,9527,7990,932,2278,1123,6006,2201,2076,4947,3286,1567,8996,11045,8281,2564,9416,8013,7850,5734,10038,2423,3205,4018,3355,4354,2548,8780,3062,12397,10167,1683,14816,21645,12675,12415,9203,1151,2931,790,6435
DMHDS0676,2834,1814,5217,2191,1784,10343,11851,9929,2564,11089,7552,5064,5034,11349,1722,4177,5244,2007,3206,1733,8150,3658,12085,9500,2755,13304,23407,13234,13201,10970,833,2706,1143,6927,2966,2070,5100,2729,1234,9285,14144,9306,2180,9983,6949,5970,5913,12249,1617,3937,3725,2413,3559,2199,8447,3351,12101,10533,1853,16132,21709,12164,12673,10534,1251,2480,754,6973
DMHDS0573,2528,1825,4375,2742,1638,8723,11404,10987,1867,7179,7507,4768,5484,10803,2157,3409,4080,2252,3118,1539,8351,3416,12342,9295,2329,11825,20310,13329,10872,9651,762,1887,981,5506,2508,1355,5537,2380,1343,9277,14096,11172,2300,8234,7206,5053,5579,12520,1675,3986,3757,2445,3086,1574,7355,2860,13406,9313,1941,13414,21636,13196,11373,10675,1032,1783,954,6096
DMHDS0673,2209,1157,5501,2273,1348,8755,9166,7977,2277,8303,6127,4661,3986,9464,1622,2972,4341,1920,2814,1335,6817,2419,10031,7506,1959,11996,18356,10694,10643,9850,899,2311,926,6208,2218,1727,4488,1813,1124,6827,10688,8247,2114,7464,6636,4027,4455,9257,1479,2356,3295,2015,2769,1442,5800,2500,8844,7609,2042,12019,15613,9562,9001,7590,1159,2326,720,5355
