ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1155,566,1643,644,1066,917,737,3457,1255,936,3649,3699,424,229,301,430,1767,658,1056,647,672,3227,831,872,3320,3569,204,277,242
DMHDS0934,314,943,625,864,836,705,2746,652,709,2384,2553,331,148,188,267,945,610,816,428,548,2518,490,556,2292,2671,251,210,149
DMHDS1166,389,996,565,927,875,711,2614,1097,929,3051,3102,438,172,237,326,1058,622,952,577,635,2726,591,687,3061,3385,211,253,168
DMHDS1006,540,1138,646,1084,983,726,3386,1048,783,2169,2970,311,174,239,350,1143,622,905,516,707,2967,816,706,2390,3070,159,264,217
DMHDS1168,467,1025,655,1058,1043,749,3681,1078,938,2642,2932,403,277,315,396,1197,725,1136,565,718,3021,735,952,2651,2980,192,242,190
DMHDS1193,358,1131,588,908,855,672,3038,811,657,2807,3167,371,298,377,346,1023,627,968,434,612,2851,576,743,2742,3269,164,271,212
DMHDS0350,521,1300,722,1078,1160,863,3503,857,944,3444,3560,425,223,341,514,1520,795,1160,653,821,3710,757,897,3594,3991,177,249,194
DMHDS1185,399,1068,567,855,877,640,2973,910,734,2769,3061,318,164,230,309,1182,622,882,555,643,2925,583,639,2523,3151,171,199,158
DMHDS1192,305,849,483,755,806,595,2808,950,726,2596,2771,368,145,176,279,1031,550,845,506,568,2636,545,638,2890,3176,178,164,149
DMHDS0921,517,1126,675,1089,1099,824,3533,943,938,2634,2833,398,262,383,440,1317,696,1102,540,720,3250,619,678,2712,3009,247,256,217
DMHDS1058,309,775,567,847,770,652,2771,857,668,2643,2736,338,179,215,301,950,636,961,426,651,2809,565,563,2442,2898,190,160,122
DMHDS1206,352,991,509,831,955,619,2641,935,888,2845,3077,319,216,251,363,1243,562,900,644,639,3311,663,770,2487,2905,176,250,173
DMHDS1194,456,1347,608,937,915,666,3419,873,1018,2282,2967,504,222,265,411,1273,629,936,593,663,3542,614,705,2215,2952,222,252,156
DMHDS1190,367,920,563,922,982,690,3600,865,738,2611,3085,376,240,338,389,1415,643,1087,535,682,3078,611,571,2607,3298,238,234,173
DMHDS1208,392,909,513,814,831,618,2597,677,581,1719,2267,343,167,248,169,592,484,712,547,619,3883,677,626,2527,2800,173,267,201
DMHDS1060,352,893,651,952,948,740,3094,837,730,2651,2909,349,225,256,373,1146,634,955,542,624,2680,562,553,2439,3000,204,260,166
DMHDS1114,447,955,581,917,791,642,2937,1037,909,2670,2917,386,203,262,382,1254,565,942,484,635,2890,478,572,2349,2969,218,246,178
DMHDS0987,340,904,557,889,949,707,2923,889,686,2964,3050,346,172,187,178,786,473,733,486,513,2646,585,943,2884,3173,180,169,127
DMHDS0942,409,1062,610,987,1043,706,3204,1026,795,2293,2808,367,230,317,348,1251,687,1035,681,748,3473,586,616,2182,2919,198,235,186
DMHDS1037,316,811,505,812,728,572,2259,930,634,2793,2906,342,153,196,272,1096,589,877,427,586,2429,573,571,2583,2748,218,189,151
DMHDS1224,458,1177,603,969,874,710,3070,870,575,2258,2883,543,200,232,391,1389,692,1049,536,782,3156,503,647,2428,2949,225,267,215
DMHDS1191,364,935,588,914,888,651,3020,909,908,1938,2455,283,183,211,327,1009,616,920,528,617,2887,569,683,1931,2460,177,239,201
DMHDS1214,421,1126,628,1061,1133,752,3437,1208,1016,3572,3354,423,229,345,443,1149,744,1209,649,802,3839,565,762,3146,3505,248,242,192
DMHDS1231,305,790,500,823,951,651,2801,856,642,1906,2545,231,165,208,349,1308,644,1004,485,690,2919,552,607,1850,2398,137,176,130
DMHDS0961,463,1275,662,1001,1086,800,3002,1203,821,2664,2975,462,258,240,411,1320,701,969,567,746,3100,566,892,3041,3321,219,238,186
DMHDS0924,481,1208,661,1086,1163,770,3408,1112,798,2934,3316,416,238,326,501,1661,831,1268,795,866,3752,928,858,3518,3454,219,297,206
DMHDS1178,547,1302,652,1082,1147,706,3645,1009,903,2936,3307,396,204,215,480,1768,769,1214,710,820,4261,671,801,2472,3488,178,232,171
DMHDS0988,463,1490,591,925,973,669,3507,960,660,2410,2674,298,168,238,377,1197,621,967,672,648,3679,607,654,2237,2778,186,208,177
