ID,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-parahippocampal,wm-lh-paracentral,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-frontalpole,wm-lh-temporalpole,wm-lh-transversetemporal,wm-lh-insula,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-parahippocampal,wm-rh-paracentral,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-frontalpole,wm-rh-temporalpole,wm-rh-transversetemporal,wm-rh-insula,Left-UnsegmentedWhiteMatter,Right-UnsegmentedWhiteMatter
DMHDS20500,85.0000,41.0000,82.0000,67.0000,71.0000,48.0000,81.0000,70.0000,36.0000,76.0000,80.0000,59.0000,37.0000,76.0000,49.0000,80.0000,84.0000,78.0000,79.0000,61.0000,79.0000,46.0000,81.0000,58.0000,44.0000,78.0000,79.0000,80.0000,75.0000,84.0000,84.0000,72.0000,82.0000,73.0000,85.0000,63.0000,81.0000,78.0000,76.0000,43.0000,82.0000,76.0000,36.0000,78.0000,76.0000,52.0000,59.0000,77.0000,51.0000,80.0000,81.0000,80.0000,81.0000,76.0000,80.0000,62.0000,80.0000,64.0000,81.0000,78.0000,79.0000,78.0000,77.0000,83.0000,81.0000,77.0000,85.0000,45.0000,26.0000,32.0000
DMHDS20482,84.0000,57.0000,82.0000,83.0000,75.0000,60.0000,82.0000,70.0000,47.0000,76.0000,80.0000,55.0000,68.0000,68.0000,76.0000,80.0000,61.0000,80.0000,80.0000,50.0000,79.0000,47.0000,79.0000,51.0000,43.0000,76.0000,79.0000,80.0000,75.0000,77.0000,83.0000,73.0000,81.0000,67.0000,84.0000,52.0000,81.0000,79.0000,75.0000,52.0000,79.0000,74.0000,44.0000,63.0000,64.0000,34.0000,43.0000,74.0000,77.0000,80.0000,80.0000,76.0000,79.0000,25.0000,78.0000,58.0000,80.0000,53.0000,75.0000,76.0000,78.0000,80.0000,76.0000,79.0000,81.0000,74.0000,85.0000,67.0000,25.0000,28.0000
DMHDS20540,85.0000,74.0000,79.0000,79.0000,73.0000,72.0000,81.0000,71.0000,43.0000,67.0000,81.0000,53.0000,49.0000,73.0000,53.0000,75.0000,81.0000,81.0000,81.0000,69.0000,77.0000,77.0000,72.0000,65.0000,44.0000,78.0000,65.0000,75.0000,76.0000,64.0000,77.0000,74.0000,87.0000,79.0000,85.0000,79.0000,79.0000,79.0000,71.0000,71.0000,82.0000,71.0000,68.0000,77.0000,50.0000,34.0000,75.0000,61.0000,78.0000,77.0000,80.0000,75.0000,79.0000,19.0000,80.0000,80.0000,67.0000,76.0000,81.0000,75.0000,78.0000,76.0000,73.0000,83.0000,76.0000,71.0000,87.0000,75.0000,24.0000,22.0000
DMHDS20903,86.0000,74.0000,81.0000,82.0000,77.0000,62.0000,79.0000,75.0000,50.0000,77.0000,80.0000,53.0000,58.0000,78.0000,67.0000,78.0000,75.0000,80.0000,82.0000,56.0000,77.0000,58.0000,76.0000,53.0000,43.0000,80.0000,78.0000,77.0000,75.0000,83.0000,80.0000,75.0000,85.0000,34.0000,81.0000,84.0000,81.0000,80.0000,73.0000,71.0000,81.0000,75.0000,47.0000,78.0000,40.0000,53.0000,72.0000,76.0000,62.0000,76.0000,81.0000,80.0000,82.0000,37.0000,79.0000,64.0000,77.0000,70.0000,77.0000,78.0000,78.0000,78.0000,74.0000,83.0000,80.0000,74.0000,84.0000,64.0000,31.0000,29.0000
DMHDS20774,88.0000,86.0000,82.0000,82.0000,74.0000,74.0000,83.0000,72.0000,41.0000,78.0000,81.0000,52.0000,45.0000,77.0000,66.0000,82.0000,85.0000,82.0000,84.0000,36.0000,81.0000,76.0000,81.0000,83.0000,47.0000,82.0000,78.0000,83.0000,77.0000,84.0000,85.0000,76.0000,87.0000,76.0000,85.0000,83.0000,82.0000,82.0000,74.0000,54.0000,73.0000,74.0000,46.0000,80.0000,76.0000,23.0000,72.0000,77.0000,56.0000,84.0000,84.0000,81.0000,80.0000,23.0000,80.0000,64.0000,81.0000,70.0000,70.0000,82.0000,80.0000,82.0000,75.0000,85.0000,83.0000,75.0000,86.0000,66.0000,35.0000,26.0000
DMHDS0399,84.0000,51.0000,80.0000,80.0000,73.0000,62.0000,80.0000,72.0000,51.0000,74.0000,79.0000,42.0000,79.0000,76.0000,58.0000,77.0000,84.0000,81.0000,81.0000,25.0000,79.0000,53.0000,73.0000,59.0000,38.0000,81.0000,78.0000,70.0000,76.0000,81.0000,86.0000,71.0000,82.0000,38.0000,84.0000,64.0000,81.0000,79.0000,75.0000,74.0000,82.0000,75.0000,45.0000,76.0000,43.0000,40.0000,57.0000,77.0000,60.0000,77.0000,83.0000,80.0000,83.0000,61.0000,80.0000,70.0000,80.0000,81.0000,80.0000,79.0000,78.0000,80.0000,77.0000,82.0000,85.0000,72.0000,84.0000,59.0000,29.0000,30.0000
DMHDS0540,85.0000,75.0000,80.0000,81.0000,65.0000,67.0000,80.0000,72.0000,53.0000,65.0000,80.0000,54.0000,46.0000,71.0000,67.0000,75.0000,81.0000,80.0000,81.0000,73.0000,77.0000,67.0000,76.0000,57.0000,52.0000,79.0000,73.0000,77.0000,75.0000,64.0000,80.0000,74.0000,86.0000,61.0000,85.0000,82.0000,80.0000,79.0000,69.0000,62.0000,81.0000,71.0000,53.0000,73.0000,76.0000,33.0000,74.0000,64.0000,77.0000,77.0000,82.0000,77.0000,80.0000,18.0000,78.0000,84.0000,72.0000,75.0000,81.0000,79.0000,77.0000,77.0000,73.0000,82.0000,79.0000,73.0000,85.0000,64.0000,24.0000,21.0000
DMHDS20223,88.0000,77.0000,82.0000,79.0000,71.0000,66.0000,80.0000,71.0000,40.0000,79.0000,82.0000,62.0000,50.0000,73.0000,75.0000,77.0000,82.0000,81.0000,81.0000,63.0000,77.0000,52.0000,76.0000,51.0000,54.0000,78.0000,67.0000,77.0000,76.0000,82.0000,85.0000,71.0000,87.0000,67.0000,86.0000,81.0000,81.0000,80.0000,74.0000,74.0000,81.0000,76.0000,53.0000,76.0000,69.0000,52.0000,65.0000,76.0000,66.0000,77.0000,83.0000,82.0000,80.0000,60.0000,77.0000,63.0000,78.0000,77.0000,82.0000,79.0000,78.0000,77.0000,76.0000,84.0000,83.0000,73.0000,87.0000,73.0000,34.0000,33.0000
DMHDS0903,85.0000,75.0000,81.0000,82.0000,70.0000,65.0000,79.0000,71.0000,44.0000,78.0000,79.0000,60.0000,33.0000,78.0000,76.0000,80.0000,82.0000,78.0000,81.0000,54.0000,79.0000,57.0000,78.0000,53.0000,54.0000,79.0000,79.0000,77.0000,79.0000,82.0000,82.0000,74.0000,85.0000,66.0000,83.0000,83.0000,83.0000,79.0000,74.0000,70.0000,81.0000,74.0000,49.0000,75.0000,41.0000,55.0000,49.0000,73.0000,64.0000,77.0000,80.0000,77.0000,80.0000,35.0000,81.0000,63.0000,79.0000,72.0000,77.0000,79.0000,79.0000,80.0000,72.0000,83.0000,81.0000,71.0000,82.0000,35.0000,32.0000,36.0000
DMHDS0918,87.0000,83.0000,83.0000,77.0000,54.0000,69.0000,82.0000,73.0000,43.0000,59.0000,80.0000,23.0000,62.0000,77.0000,77.0000,77.0000,82.0000,81.0000,84.0000,17.0000,77.0000,75.0000,78.0000,53.0000,56.0000,82.0000,79.0000,80.0000,77.0000,85.0000,83.0000,75.0000,85.0000,67.0000,83.0000,85.0000,81.0000,79.0000,75.0000,55.0000,81.0000,73.0000,43.0000,77.0000,70.0000,39.0000,79.0000,76.0000,57.0000,76.0000,81.0000,81.0000,81.0000,69.0000,78.0000,64.0000,79.0000,56.0000,77.0000,80.0000,78.0000,83.0000,77.0000,83.0000,82.0000,77.0000,82.0000,70.0000,37.0000,32.0000
DMHDS21181,87.0000,83.0000,82.0000,82.0000,74.0000,74.0000,82.0000,73.0000,40.0000,78.0000,79.0000,53.0000,47.0000,73.0000,79.0000,81.0000,81.0000,80.0000,80.0000,71.0000,81.0000,48.0000,81.0000,56.0000,53.0000,80.0000,81.0000,82.0000,75.0000,86.0000,84.0000,72.0000,86.0000,74.0000,83.0000,79.0000,85.0000,82.0000,75.0000,63.0000,79.0000,76.0000,43.0000,78.0000,76.0000,60.0000,77.0000,81.0000,57.0000,81.0000,84.0000,79.0000,83.0000,78.0000,79.0000,61.0000,80.0000,80.0000,82.0000,82.0000,82.0000,80.0000,78.0000,84.0000,81.0000,76.0000,87.0000,48.0000,32.0000,33.0000
DMHDS21222,86.0000,78.0000,80.0000,80.0000,69.0000,73.0000,80.0000,70.0000,46.0000,75.0000,81.0000,45.0000,63.0000,76.0000,78.0000,77.0000,82.0000,82.0000,81.0000,19.0000,75.0000,71.0000,73.0000,51.0000,47.0000,78.0000,78.0000,78.0000,75.0000,83.0000,85.0000,75.0000,84.0000,65.0000,81.0000,79.0000,76.0000,77.0000,72.0000,63.0000,81.0000,75.0000,46.0000,76.0000,61.0000,29.0000,73.0000,78.0000,73.0000,78.0000,83.0000,81.0000,79.0000,60.0000,75.0000,68.0000,77.0000,76.0000,81.0000,81.0000,76.0000,78.0000,78.0000,82.0000,81.0000,73.0000,83.0000,52.0000,31.0000,37.0000
DMHDS20349,87.0000,84.0000,80.0000,80.0000,75.0000,54.0000,81.0000,74.0000,36.0000,75.0000,59.0000,61.0000,58.0000,78.0000,70.0000,78.0000,79.0000,81.0000,82.0000,75.0000,80.0000,47.0000,78.0000,57.0000,40.0000,81.0000,77.0000,79.0000,75.0000,76.0000,86.0000,75.0000,81.0000,55.0000,84.0000,80.0000,80.0000,82.0000,72.0000,54.0000,80.0000,74.0000,40.0000,77.0000,74.0000,51.0000,72.0000,77.0000,65.0000,81.0000,84.0000,80.0000,83.0000,71.0000,80.0000,61.0000,78.0000,61.0000,76.0000,80.0000,79.0000,81.0000,77.0000,81.0000,83.0000,74.0000,80.0000,48.0000,29.0000,29.0000
DMHDS0299,85.0000,81.0000,78.0000,70.0000,70.0000,70.0000,80.0000,70.0000,33.0000,79.0000,79.0000,58.0000,77.0000,73.0000,76.0000,77.0000,81.0000,78.0000,81.0000,54.0000,78.0000,83.0000,77.0000,55.0000,62.0000,78.0000,77.0000,78.0000,74.0000,84.0000,80.0000,70.0000,81.0000,36.0000,81.0000,83.0000,80.0000,58.0000,69.0000,70.0000,81.0000,68.0000,48.0000,77.0000,71.0000,51.0000,73.0000,71.0000,61.0000,77.0000,80.0000,76.0000,79.0000,50.0000,78.0000,75.0000,78.0000,27.0000,75.0000,76.0000,78.0000,80.0000,70.0000,80.0000,78.0000,70.0000,85.0000,74.0000,27.0000,19.0000
DMHDS0482,82.0000,48.0000,81.0000,86.0000,73.0000,49.0000,81.0000,69.0000,51.0000,77.0000,80.0000,48.0000,51.0000,70.0000,78.0000,76.0000,82.0000,81.0000,80.0000,50.0000,75.0000,48.0000,77.0000,49.0000,40.0000,74.0000,78.0000,76.0000,78.0000,82.0000,82.0000,75.0000,83.0000,78.0000,85.0000,54.0000,79.0000,82.0000,77.0000,41.0000,80.0000,75.0000,47.0000,61.0000,75.0000,34.0000,47.0000,79.0000,80.0000,77.0000,82.0000,76.0000,76.0000,19.0000,76.0000,43.0000,78.0000,41.0000,71.0000,76.0000,78.0000,76.0000,80.0000,81.0000,81.0000,76.0000,82.0000,42.0000,29.0000,32.0000
DMHDS20399,85.0000,58.0000,80.0000,81.0000,76.0000,68.0000,79.0000,72.0000,46.0000,77.0000,78.0000,43.0000,61.0000,76.0000,65.0000,76.0000,85.0000,81.0000,83.0000,22.0000,74.0000,56.0000,75.0000,52.0000,58.0000,80.0000,73.0000,68.0000,77.0000,83.0000,85.0000,72.0000,86.0000,37.0000,85.0000,51.0000,80.0000,81.0000,77.0000,68.0000,82.0000,75.0000,41.0000,77.0000,45.0000,41.0000,49.0000,78.0000,71.0000,76.0000,83.0000,80.0000,82.0000,47.0000,78.0000,62.0000,78.0000,37.0000,79.0000,78.0000,77.0000,80.0000,79.0000,85.0000,80.0000,76.0000,83.0000,55.0000,29.0000,34.0000
DMHDS0226,86.0000,52.0000,80.0000,78.0000,72.0000,41.0000,81.0000,73.0000,43.0000,78.0000,80.0000,64.0000,42.0000,75.0000,72.0000,80.0000,82.0000,82.0000,82.0000,49.0000,77.0000,46.0000,77.0000,61.0000,41.0000,80.0000,81.0000,77.0000,77.0000,84.0000,82.0000,76.0000,84.0000,67.0000,85.0000,67.0000,84.0000,81.0000,75.0000,69.0000,82.0000,79.0000,46.0000,81.0000,70.0000,51.0000,37.0000,81.0000,62.0000,83.0000,82.0000,81.0000,83.0000,31.0000,79.0000,58.0000,79.0000,46.0000,75.0000,81.0000,82.0000,79.0000,79.0000,82.0000,81.0000,80.0000,85.0000,62.0000,24.0000,29.0000
DMHDS20717,84.0000,80.0000,80.0000,80.0000,70.0000,69.0000,80.0000,69.0000,34.0000,74.0000,77.0000,22.0000,45.0000,77.0000,64.0000,78.0000,86.0000,79.0000,84.0000,21.0000,81.0000,72.0000,78.0000,59.0000,45.0000,79.0000,77.0000,81.0000,76.0000,81.0000,86.0000,70.0000,88.0000,70.0000,82.0000,75.0000,80.0000,80.0000,71.0000,65.0000,81.0000,73.0000,41.0000,75.0000,74.0000,24.0000,76.0000,79.0000,72.0000,80.0000,83.0000,78.0000,80.0000,24.0000,83.0000,63.0000,79.0000,48.0000,73.0000,77.0000,78.0000,82.0000,76.0000,83.0000,86.0000,75.0000,85.0000,43.0000,21.0000,21.0000
DMHDS21221,84.0000,78.0000,79.0000,80.0000,72.0000,69.0000,80.0000,69.0000,49.0000,74.0000,79.0000,55.0000,61.0000,73.0000,71.0000,72.0000,82.0000,81.0000,80.0000,76.0000,72.0000,81.0000,76.0000,74.0000,44.0000,78.0000,70.0000,75.0000,74.0000,84.0000,87.0000,72.0000,83.0000,77.0000,82.0000,79.0000,78.0000,79.0000,73.0000,66.0000,81.0000,71.0000,64.0000,77.0000,59.0000,44.0000,79.0000,78.0000,76.0000,72.0000,82.0000,81.0000,80.0000,77.0000,71.0000,79.0000,74.0000,72.0000,68.0000,79.0000,69.0000,77.0000,76.0000,81.0000,81.0000,75.0000,85.0000,64.0000,36.0000,38.0000
DMHDS21021,86.0000,83.0000,83.0000,79.0000,73.0000,74.0000,81.0000,72.0000,38.0000,66.0000,81.0000,51.0000,65.0000,78.0000,53.0000,76.0000,83.0000,83.0000,80.0000,56.0000,79.0000,54.0000,79.0000,60.0000,45.0000,82.0000,81.0000,78.0000,76.0000,85.0000,84.0000,74.0000,86.0000,66.0000,83.0000,74.0000,83.0000,81.0000,64.0000,52.0000,81.0000,73.0000,50.0000,79.0000,53.0000,61.0000,79.0000,78.0000,57.0000,78.0000,80.0000,81.0000,82.0000,79.0000,80.0000,65.0000,80.0000,79.0000,77.0000,81.0000,81.0000,79.0000,78.0000,82.0000,82.0000,74.0000,83.0000,69.0000,19.0000,27.0000
DMHDS21133,85.0000,84.0000,82.0000,81.0000,73.0000,61.0000,82.0000,71.0000,49.0000,77.0000,79.0000,41.0000,58.0000,74.0000,79.0000,80.0000,81.0000,77.0000,77.0000,34.0000,80.0000,82.0000,80.0000,51.0000,50.0000,81.0000,80.0000,74.0000,75.0000,82.0000,83.0000,72.0000,83.0000,44.0000,86.0000,84.0000,86.0000,35.0000,62.0000,67.0000,83.0000,75.0000,38.0000,77.0000,68.0000,20.0000,42.0000,76.0000,59.0000,80.0000,84.0000,78.0000,77.0000,16.0000,80.0000,85.0000,76.0000,81.0000,76.0000,80.0000,77.0000,79.0000,77.0000,85.0000,82.0000,74.0000,86.0000,79.0000,25.0000,17.0000
DMHDS1181,86.0000,82.0000,81.0000,78.0000,74.0000,70.0000,80.0000,71.0000,43.0000,76.0000,78.0000,67.0000,70.0000,70.0000,78.0000,78.0000,79.0000,82.0000,83.0000,72.0000,78.0000,52.0000,77.0000,63.0000,55.0000,80.0000,79.0000,79.0000,75.0000,86.0000,84.0000,72.0000,84.0000,46.0000,83.0000,76.0000,80.0000,80.0000,70.0000,67.0000,81.0000,74.0000,37.0000,80.0000,62.0000,65.0000,65.0000,79.0000,63.0000,77.0000,85.0000,80.0000,80.0000,79.0000,77.0000,53.0000,79.0000,75.0000,66.0000,79.0000,79.0000,79.0000,76.0000,83.0000,79.0000,73.0000,87.0000,75.0000,36.0000,34.0000
DMHDS1221,85.0000,77.0000,75.0000,79.0000,72.0000,72.0000,78.0000,68.0000,35.0000,73.0000,82.0000,64.0000,48.0000,73.0000,71.0000,72.0000,83.0000,79.0000,78.0000,76.0000,71.0000,79.0000,72.0000,72.0000,45.0000,76.0000,70.0000,74.0000,74.0000,84.0000,85.0000,76.0000,82.0000,69.0000,85.0000,78.0000,77.0000,81.0000,73.0000,67.0000,83.0000,70.0000,45.0000,77.0000,50.0000,47.0000,59.0000,72.0000,81.0000,74.0000,82.0000,80.0000,80.0000,76.0000,73.0000,80.0000,76.0000,78.0000,80.0000,78.0000,73.0000,77.0000,76.0000,83.0000,82.0000,75.0000,86.0000,66.0000,33.0000,33.0000
