ID,unknown_left,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,unknown_right,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS20702,0.0000,15.1316,12.2136,6.7058,-0.6340,6.2907,1.2505,2.2029,-1.6930,6.2070,-6.9372,-6.2565,-2.9195,-35.4925,5.1081,5.0078,-2.4231,-0.8423,6.0915,8.3064,0.0821,-1.3935,1.2100,0.2848,1.8187,-35.7894,-0.9300,1.2391,-1.2954,-3.5195,1.8506,12.3969,9.4422,2.5865,-32.4762,0.0000,10.2349,5.9340,9.1621,1.7307,5.0305,4.3347,1.2234,-9.9616,2.8342,-4.5054,-19.5989,-4.3693,-50.7521,-2.7657,-2.5354,-0.4227,-3.0316,-0.2226,10.5254,-5.0434,-2.6200,4.1276,-2.3658,-0.1390,9.3616,3.2737,2.6927,-0.1398,5.6008,4.6066,0.2451,-4.0720,4.9424,-14.2345
DMHDS20226,0.0000,7.6753,16.1384,8.6739,0.6752,0.4901,-10.0496,7.4218,-5.0789,-16.0968,-9.4680,-6.8372,-0.4165,-117.0482,-10.0901,3.2329,-4.2604,4.8468,9.4520,3.1189,-16.9977,-3.9410,1.5892,-0.8151,-5.6190,-65.2669,2.1799,6.3000,0.1242,1.7660,6.0913,5.5287,2.1813,5.6868,-15.5420,0.0000,11.3446,8.1107,8.9709,-1.0135,-0.6181,-1.3668,-0.1520,-5.7798,5.0527,-1.6875,-34.2454,-22.8979,-4.5310,2.6003,5.1230,5.7736,8.3552,8.3394,3.5094,1.8233,-0.1538,6.6961,-0.1788,-42.3232,11.1471,4.0078,1.7386,-2.3030,5.7799,0.5097,10.8203,-0.2523,0.4480,-1.2682
DMHDS20784,0.0000,11.3796,9.2483,0.4457,-0.9520,7.0033,5.5294,0.9629,-4.6841,4.5373,-3.6406,-3.9234,-2.2571,-9.7856,6.7671,1.3825,-0.3642,-5.0555,2.1158,9.2648,2.2812,-4.4650,-6.7306,-9.4626,0.1936,-53.0898,3.8985,1.6493,-1.5843,4.2439,4.5336,2.8696,1.7021,-2.8843,-30.6527,0.0000,11.8050,9.3959,6.0220,0.2777,-2.3670,-10.1952,-1.2053,-5.5645,5.6035,-8.5021,-13.1803,-3.1621,-41.3101,3.9273,-10.8244,-2.9151,3.3822,3.9801,0.5752,-3.0904,-2.1889,-19.3873,-3.0221,1.4120,9.3173,-1.6040,0.8183,-4.6891,3.3376,3.9838,5.4041,2.6092,-9.1677,-4.2097
DMHDS21230,0.0000,10.9229,16.5108,2.7280,1.1271,4.9055,0.2124,1.0244,-6.1166,5.2393,0.5009,-26.0675,-77.4922,-33.8263,4.8178,7.2220,1.3805,-7.6072,-3.5058,3.5821,2.4122,-0.6442,7.8833,-0.6929,-80.5592,-3.7768,-0.3933,-3.3699,-8.2726,1.2937,0.3688,5.1109,8.2395,5.3839,-1.6551,0.0000,8.2940,16.3281,1.0659,-0.1160,-4.2124,-10.1804,-6.0094,-39.7016,-10.6517,-1.2055,-20.2138,-16.5053,-46.3919,-2.0605,5.8155,1.5480,2.9986,-4.2467,3.2588,-0.1268,-5.1873,-8.8761,-18.1780,-0.1887,8.4930,-18.5560,-6.4997,0.1421,1.4818,-4.3761,-4.5672,4.6659,2.7916,-0.5385
DMHDS20918,0.0000,9.7608,11.7244,4.0184,-0.4380,2.2394,-0.0345,5.5558,-7.7915,2.1260,-2.2480,-5.2487,-2.6935,-8.8183,4.8984,-2.8148,2.1089,6.7512,4.7729,5.7780,-5.0694,2.0757,5.6396,-0.1241,1.1167,3.7868,1.0865,7.2242,4.4586,5.6429,5.7574,8.2445,6.7054,-13.9085,-48.6200,0.0000,7.1888,6.6451,6.0413,-0.7528,2.2111,-10.0800,4.2674,-15.0935,-19.3852,-9.9840,-31.3597,-12.9646,-10.6044,-4.3544,-2.2497,3.0350,6.9262,8.2810,6.9525,-3.3591,-3.7171,3.2070,1.2354,3.1872,6.8163,4.7599,8.9005,1.7527,2.9497,6.6486,7.5404,2.8381,-3.6477,-46.8931
DMHDS1021,0.0000,7.9776,9.8482,6.9254,-0.0617,0.9458,0.7365,2.8599,-12.8369,0.7082,-2.9371,-14.4401,-2.0774,-34.9284,6.5026,1.5507,1.8141,9.3309,8.7728,9.8687,-2.0808,-2.5795,5.3856,-0.6039,4.9756,-25.6880,1.3419,4.9447,-0.3189,-9.0815,0.8458,10.6486,0.1662,3.9037,-45.8835,0.0000,5.5447,12.5238,6.7726,2.0881,-1.5628,-9.9232,-5.3079,-5.9122,5.0533,-0.8186,-18.6164,-13.6737,-13.7448,3.1684,3.1888,1.0393,6.0735,5.3547,9.0591,1.1029,0.3869,6.5778,-1.2570,-5.6645,9.5066,2.3137,2.9014,-9.0147,2.4491,-12.5530,1.3151,3.8790,3.0596,-11.5761
DMHDS0349,0.0000,9.9410,-7.1281,3.9170,-3.1754,7.0901,3.6016,4.1825,-8.4810,1.0536,-1.7490,-1.1169,-1.9601,-51.2084,-4.4587,3.7308,-1.6827,3.9467,-0.8321,6.2905,-0.3344,-1.6032,7.2259,-3.6157,-9.1148,-41.2275,3.7991,0.7969,-17.3316,3.0596,-5.2559,3.4229,-10.9768,-1.4901,-29.2007,0.0000,7.0430,10.1133,-0.2523,2.4657,4.0136,2.1854,-18.1554,-6.0408,2.3476,-6.2907,-32.8117,-1.3010,-41.2342,4.9108,3.4040,2.4120,-7.1143,7.6169,9.2854,-25.7025,1.1809,4.4431,-10.4717,-0.7985,11.9759,0.4271,-4.4885,0.9069,-3.2087,1.1971,3.2151,6.6710,1.7035,-47.6066
DMHDS0702,0.0000,13.9578,9.4105,10.0678,2.0018,5.1004,1.1348,3.0713,-1.1697,0.1080,-18.6546,-27.7372,-2.2102,-8.6719,3.8371,6.6395,1.3552,-0.1968,11.1922,6.7851,0.9749,-1.5510,3.5702,-0.7271,3.0846,-18.4959,-16.3573,4.1200,-1.6896,0.0942,3.4806,9.4635,2.7731,4.8884,-4.4167,0.0000,10.9859,4.8852,8.5085,-0.3790,6.6549,-1.2434,-2.4567,-7.0399,2.3669,-5.6154,-21.1873,-1.2200,-41.1647,6.7304,2.5544,1.2087,4.0840,5.7459,9.8061,0.5952,-3.0496,5.6120,-1.3427,3.4682,9.4900,-0.6108,4.4493,0.1521,-1.1611,4.6004,6.0366,7.6332,3.7371,-11.8072
DMHDS20299,0.0000,13.9458,13.8733,7.1773,0.4755,-4.4208,5.2285,4.5124,-4.9522,2.5984,-0.2720,-2.8615,3.8679,-55.2707,-9.5803,5.6520,4.4711,4.1615,8.3224,-7.3632,4.4078,-1.0199,7.7884,-0.4091,5.6233,11.7972,5.4273,9.2003,3.8405,7.0618,6.4403,10.9258,6.4775,4.5293,-2.9107,0.0000,8.9917,12.3486,8.8817,1.5684,3.2675,1.6104,4.8821,-5.8127,-3.0128,-1.5176,-1.2246,-1.8050,2.1438,-2.1319,-2.8517,1.5321,9.1689,8.1354,10.3056,-0.2705,-2.5227,9.4371,1.3459,1.9609,12.3477,5.0476,2.9655,1.1023,2.5103,-3.2566,12.0633,6.5675,4.4200,-7.6909
DMHDS0223,0.0000,10.0247,-1.3999,3.8588,-1.5768,-4.6695,3.2158,-0.8122,-13.5083,2.2079,-1.8750,-12.5017,-31.6333,-30.0067,-3.0275,-2.2808,1.4350,-8.5989,6.0356,4.2022,-3.3779,-5.3982,5.2593,-9.4497,-50.2731,-51.7437,0.2520,-20.9180,3.1925,1.3105,3.5019,2.7319,4.0946,2.4435,-32.1360,0.0000,10.2252,9.2881,0.8375,1.0856,1.9267,-0.5799,0.4939,-38.4799,7.1112,-3.6086,-18.8021,-2.2310,-9.1440,1.9151,4.1305,0.4121,5.1345,3.5937,2.4484,-11.3648,1.2553,4.6039,-0.1719,-1.0886,9.7873,-18.8222,3.5566,-7.2338,-1.0912,0.7075,8.5721,-1.7477,6.3625,-9.0310
DMHDS20500,0.0000,8.5197,8.6499,7.7120,-1.1559,0.3230,5.5014,4.4462,-6.7599,-11.5238,-4.2390,-16.8442,-2.4968,-40.4416,8.7918,3.2429,1.5300,2.8952,11.9144,2.2336,-36.5033,-13.0511,-8.4690,-5.1766,-69.2688,-52.7360,-2.7864,-4.2097,-0.2927,5.6295,-0.2750,-10.2809,5.4227,1.1210,-7.7421,0.0000,11.8043,5.4146,7.7655,-3.3189,6.4302,2.0055,3.5877,0.1081,-21.4840,-2.5746,-41.6672,-13.0268,-55.3591,-2.5101,0.3445,2.2796,1.6723,4.7154,5.7030,-1.4310,-8.1838,8.5109,-0.7523,-9.1259,-6.6894,0.8160,1.6978,-4.1465,-0.0723,1.4037,12.1341,5.1128,5.1211,-39.3233
DMHDS20482,0.0000,8.3449,6.7095,-21.1888,-6.7900,1.2639,0.8480,3.4996,-9.9639,1.7951,-5.2125,-4.1815,-18.8357,-41.5232,-7.1706,0.0000,2.1277,-20.0618,-0.5656,5.6890,-7.3455,-1.3081,7.2393,-8.9143,-11.2455,-39.7959,-28.6048,3.9844,-18.3156,4.2185,-22.2021,3.5576,6.8191,4.8837,-5.4503,0.0000,8.1832,6.5953,7.4863,-1.2864,9.1958,3.9615,3.1943,-9.3692,-6.5768,-4.3431,-40.2801,-5.5912,-51.9027,6.0161,3.5504,-0.8319,6.8903,4.8665,8.9594,-13.1431,-13.1810,3.4871,-2.4836,-6.8501,7.3383,-1.5334,4.3587,-1.0598,-3.9772,-3.5566,1.2736,-0.1090,2.1309,2.2939
DMHDS20540,0.0000,5.9089,4.2066,2.1060,1.1242,4.7701,-17.7075,2.7366,-2.7163,4.2015,-28.1211,-7.6364,-11.3714,-50.5134,-8.0175,5.9953,-1.4774,5.4513,4.2630,6.2350,-14.0557,1.3830,7.9263,-2.6645,5.9278,-43.7154,-3.4131,4.8106,4.5649,0.2738,6.5446,7.1719,5.5068,4.3340,-14.1512,0.0000,9.7999,8.6159,4.4734,2.5666,6.3490,5.3045,2.4886,-2.3004,4.8418,-1.3919,-57.8209,0.6137,-11.4305,-2.7525,4.1760,1.1063,7.1741,3.1592,3.9718,-0.5227,1.3209,7.6125,1.1886,0.1687,8.1717,3.0165,0.1218,-0.5788,3.4323,5.4850,7.6668,3.4057,2.1629,-13.0586
DMHDS20903,0.0000,10.6326,9.6440,9.0775,1.5837,5.5487,1.5694,2.1057,-8.2320,4.6310,-2.8322,-9.1674,-9.9896,-14.9409,1.6206,2.0545,3.4384,-25.7359,7.4652,3.9344,-1.8176,-2.0371,6.8367,-2.1618,-44.2040,-22.7754,-0.1557,3.2553,1.0484,-27.5336,3.1139,5.4012,6.4612,-7.5161,-22.0421,0.0000,9.2925,5.3601,3.6134,1.4038,5.0099,-0.1759,-13.4544,-4.7174,2.9845,-3.6901,-41.9927,-14.2535,-23.0467,-3.0590,3.5214,5.1109,8.3941,7.6553,10.4511,-0.6817,1.5116,7.4294,-1.3599,2.3843,7.7550,-0.2583,6.7554,0.2809,4.9487,1.8443,5.8264,-0.3953,-2.0373,-10.3771
DMHDS20774,0.0000,12.5787,11.0081,-9.1466,-0.4997,7.3722,2.2790,2.0179,-8.2165,-0.7786,-4.6383,-7.3294,-26.7651,-10.6462,6.3400,1.9572,2.9175,6.3761,10.3864,6.3710,1.3940,-5.1378,6.9737,-2.2971,3.7846,-52.4162,4.9512,9.0664,1.3907,6.5271,6.4764,9.1307,7.3279,-1.0160,-5.9286,0.0000,7.4930,10.6693,8.5730,-0.3911,7.0194,3.7041,-5.7423,-4.2038,3.5753,-5.2359,-7.0513,-2.6777,-4.2669,-6.2020,-1.4530,7.1802,0.4540,5.5010,9.8754,-1.2468,2.6653,-0.4043,1.1052,2.9866,8.3758,-14.1958,3.1109,6.2582,4.8181,4.9160,5.9638,3.9463,1.3941,-17.1259
DMHDS0399,0.0000,9.3734,6.9836,0.7039,3.4519,2.8931,-16.7982,-1.8034,-20.4776,3.0831,-6.8190,-2.6438,-2.6168,-2.0499,0.0728,7.1358,-2.1090,0.6653,3.7122,0.8382,0.9600,-4.2725,4.0596,-4.3843,0.4715,-18.1348,4.0131,-18.5955,-3.1567,2.4532,3.9836,3.7516,2.6491,1.3982,-19.9205,0.0000,7.2694,9.2170,-5.7470,0.6517,4.1791,-7.3382,3.3116,-20.3962,-2.0420,-4.8754,-4.9875,-7.9281,-32.9392,-1.9260,4.9408,0.9030,4.7598,1.6250,0.9948,-1.0070,-2.2327,3.6003,-3.6360,0.7112,8.0957,3.6344,1.2492,-6.2224,-15.2108,-0.2890,1.9963,0.3859,1.7373,-22.0050
DMHDS0540,0.0000,6.3347,14.5771,7.4233,-1.7725,-2.8879,3.0715,3.9937,-4.4315,-2.6263,-34.5188,-0.9321,-3.2808,-47.5278,6.2696,0.0388,0.2914,1.6275,8.4119,6.3246,-1.9939,-5.4595,-25.5987,-2.2027,1.1660,-29.0350,-3.9623,0.1487,-2.0340,3.4957,7.5378,6.1681,5.1184,2.6284,-22.0459,0.0000,7.2077,-10.6032,5.6338,-0.1228,6.0710,4.2763,4.4776,-2.8239,0.9942,-2.1533,-12.1032,-2.1996,-17.0518,0.9297,3.4992,3.9047,3.5473,2.7612,-0.3815,-0.5116,0.5312,2.0511,-1.1704,1.9769,9.1334,-7.9804,-5.5150,3.1644,-11.2233,5.0942,0.1742,0.1198,-0.4490,-22.7251
DMHDS20223,0.0000,12.7394,3.3149,5.9187,-0.9745,-7.2590,-5.1583,-1.3691,-3.6321,6.6384,-6.2949,-18.7664,-19.2713,-10.7511,-7.5717,2.7634,3.9045,-4.7200,4.9299,5.7278,-2.2686,0.2847,7.9233,-1.2856,-17.5087,-4.8008,2.9923,-26.0917,-0.0011,5.6017,5.6817,4.0407,4.8852,6.1074,-11.2085,0.0000,8.5528,9.5223,5.7836,-4.1399,2.7475,0.6536,-4.8254,-7.3302,-9.9974,-5.0730,-16.2861,-1.8764,-4.2825,-1.7730,4.6971,-4.3967,1.4687,-17.1389,4.1928,-15.6815,-1.9580,8.9239,-3.3653,5.2905,9.3323,1.2603,-8.4428,-4.4540,1.9896,-8.4025,8.3208,4.8080,5.2469,-0.5277
DMHDS0903,0.0000,11.1534,14.5066,8.1311,1.9337,5.3613,-0.3516,2.1429,-0.8522,4.0099,-1.5964,-1.5049,-3.3175,-6.7755,4.7061,1.3271,5.6124,6.4821,-11.2998,4.5653,-0.8799,-3.7830,6.2202,-9.7859,-9.4311,-23.0189,1.8403,-12.4456,-0.3356,-28.2079,-4.2310,7.2451,-2.1005,-64.9461,-12.7145,0.0000,4.4695,2.7056,2.5996,-0.1430,7.1879,2.5977,-7.3311,-10.0215,4.4001,-3.9978,-14.7701,-27.0565,-52.3622,3.8693,-6.4878,1.5948,8.8430,7.0588,7.2295,-1.1292,1.5007,5.9203,-3.8802,1.4686,9.3386,2.2488,1.0483,-2.3662,2.6069,6.2177,0.0960,2.6889,1.0069,-6.5113
DMHDS0918,0.0000,12.9359,8.7111,-2.6488,0.3749,-9.5400,4.3834,3.5764,-4.6073,3.7466,-0.6034,-4.3680,-0.3602,-58.7255,7.1907,-18.0892,-1.0823,7.0229,4.6178,6.2570,-4.1993,2.8188,5.3095,-0.2539,3.2041,-10.5901,1.0840,4.3225,4.5321,2.2945,5.7336,8.4295,8.1552,-7.0600,-45.8770,0.0000,8.1431,5.3879,5.2696,-1.7577,5.5034,-7.7016,4.0830,-11.1878,1.4635,-16.9658,-13.2362,-4.2643,-7.7791,0.8572,-12.0424,-0.0666,6.4317,9.9594,7.6321,-1.6805,2.5535,6.8524,-0.1451,-0.0149,9.9652,-3.5611,6.0499,3.2492,3.8623,4.5371,8.5576,5.1637,-6.5898,-1.1505
DMHDS21181,0.0000,9.9099,9.3272,3.0724,1.7200,0.4332,4.3311,0.9760,-5.8261,6.0696,-1.0241,-13.8080,0.0261,-13.8383,4.9760,-4.1653,-0.5409,2.8989,0.5399,3.9170,2.3986,-0.5825,7.4760,-2.4168,5.5357,-55.2959,3.5995,3.2928,3.3320,4.2958,3.8041,-6.6789,7.9426,3.5518,-6.8666,0.0000,8.3179,10.8805,3.6236,-3.2432,6.5705,-7.3331,3.7157,-10.6347,4.9825,-4.4887,-2.6949,-27.8305,-3.7264,7.6713,6.9559,0.4898,1.5597,5.5722,2.3794,-4.9954,-2.4556,7.0327,-4.3165,2.8209,9.5795,4.8485,6.9232,0.9766,-0.1688,6.1420,10.5553,9.9459,-1.3031,-8.6369
DMHDS21222,0.0000,9.2418,11.1841,7.8625,0.9797,3.6738,-9.4835,2.9413,-10.7250,5.6853,-10.4320,-24.2874,-38.2633,-64.0329,-0.1669,1.6336,-1.4281,3.4415,4.8109,6.8934,-3.9438,-0.7441,9.4560,-5.6827,-20.9681,-27.7189,-12.8846,3.4859,-4.2088,-18.2051,1.0558,4.9639,3.8564,2.6296,-40.7007,0.0000,11.7740,5.3739,1.8030,-0.5518,-26.4371,-6.1355,1.2587,-8.2890,5.1113,-10.3415,-6.0182,-11.9381,-12.1522,-4.8949,2.4023,-2.6261,3.9343,-11.6134,7.5402,-8.9266,-31.1509,7.6347,-0.9083,0.3296,12.7942,2.0769,2.4598,-2.2204,4.1687,0.6280,2.4209,-0.0552,0.4990,-3.7667
DMHDS20349,0.0000,9.5091,8.4574,1.5925,-0.9069,3.2002,1.4985,4.0343,-6.6596,-7.8095,-0.5608,-0.6162,-3.2569,-49.2314,-2.0589,-8.0352,2.8891,3.0956,3.2305,2.6536,-0.9151,-4.0518,4.2959,-7.6167,0.8786,-32.0713,5.7496,-1.4917,0.7894,1.3322,-4.2703,8.1737,8.4623,-1.0551,-62.8738,0.0000,7.9208,7.2601,-0.3212,-3.0707,4.4877,1.7091,-15.4533,-5.9248,-6.4790,-2.5039,-29.8043,-10.7087,-3.2345,2.9485,2.8707,4.2340,-3.6489,6.0334,10.2678,-14.0936,6.0142,5.5737,-6.3230,-0.9254,9.7565,-2.4457,-1.3400,-7.7299,-0.2923,6.1034,2.8233,6.9507,3.5938,-17.8991
DMHDS0299,0.0000,14.4553,15.3254,9.5310,2.5708,-0.5899,6.8528,6.4225,-4.7850,-2.7888,-0.6241,-2.0983,-6.1965,-1.0603,-0.1359,1.1772,4.8586,7.4025,10.1198,9.1881,-0.4995,3.8244,4.7905,2.4618,6.0494,-6.6189,0.7373,6.7522,-5.1843,4.8473,5.5385,8.6484,8.8796,4.0858,-53.5852,0.0000,10.1585,14.6000,7.4817,4.2606,4.6045,2.6832,2.1256,-2.7883,0.1089,-0.5277,-15.0104,-15.1011,-10.1253,-4.1969,-10.1329,5.0300,6.3208,9.1258,9.3992,0.0903,0.1928,4.7282,2.4128,4.1817,-1.1550,-0.3387,6.1867,-19.5195,4.1499,0.8113,9.4894,7.1404,4.5341,1.9994
DMHDS0482,0.0000,5.2643,12.1320,9.8286,1.6285,4.3283,2.6204,2.0369,-11.9953,0.8085,-9.2010,-7.2631,-24.6779,-51.9121,-7.5524,0.0440,4.0794,5.3472,1.9264,5.2747,-18.8990,4.9024,7.1826,-1.6507,-3.0079,-36.8857,-13.7929,5.5429,-1.5642,4.4657,-5.7178,5.4556,4.4873,6.0495,-12.4090,0.0000,8.3230,12.7554,9.0698,-0.5433,7.7425,-0.5696,2.8782,-5.4966,-2.1812,-9.6741,-5.9359,-33.3412,-58.8144,6.4856,-2.2970,3.1794,7.3522,6.6144,6.1387,-0.5680,-0.5661,5.5342,-4.1557,-12.6544,6.9643,-14.1067,-8.3631,-3.7664,2.4316,4.0622,4.5545,7.2071,4.7432,-34.7833
DMHDS20399,0.0000,4.1378,3.6327,-14.2412,0.6149,1.7218,-4.7907,-4.2243,-4.9524,1.1562,-6.8444,-5.1414,-2.5866,-18.2510,3.1410,-6.6181,0.9025,4.0337,-2.0575,2.6021,-0.7764,-1.5620,-9.1110,-0.2903,0.1882,-15.1652,3.6471,-30.5485,-23.3663,1.7483,-2.9262,6.6162,-1.9409,1.3009,-12.2398,0.0000,7.1466,10.4475,3.9019,1.7821,5.3701,-1.8061,-7.7103,-41.7942,-5.3097,-5.8759,-15.9429,-9.6467,-53.5376,3.3929,-9.7533,0.0491,4.8313,1.3379,6.2514,-6.0428,0.9781,6.3004,-1.2177,-3.3521,8.8085,2.2832,-4.4115,-3.0719,-1.0546,0.2829,6.1658,3.9313,1.2411,-4.5044
DMHDS0226,0.0000,6.1304,14.5804,8.8558,-1.3025,-0.0153,-11.6400,5.8374,-6.9483,-7.2602,-3.5103,-4.3860,-0.8289,-37.0430,1.2914,3.1991,5.1793,-0.9975,6.3510,3.7330,3.3913,0.3010,4.5336,0.2871,-17.4194,-25.7155,1.7133,7.4903,4.1385,-1.6152,5.2993,7.0891,2.7798,5.8536,-5.4659,0.0000,9.9464,7.9072,7.5358,0.1796,3.2680,-3.8459,5.0608,-1.2372,4.7013,-0.3713,-22.6464,-44.2520,-69.0401,4.7723,7.2431,3.8672,8.7316,4.7944,2.8242,-101.1721,-0.0178,7.0075,-1.1948,-44.2999,9.3381,-13.2195,2.1983,4.6141,-4.6595,2.3062,4.1684,3.0569,-1.1001,-12.7455
DMHDS20717,0.0000,3.8925,-5.9158,-1.7107,0.7474,-0.8810,-1.7166,0.8588,-6.5495,-11.8677,-6.6066,-0.0057,-9.8807,-21.0340,2.9264,-26.7155,0.6633,0.9466,4.3211,7.2522,-1.3333,-10.3917,4.4756,-5.0177,-3.1172,-34.2547,-1.3052,3.2081,-5.7078,-0.5778,-1.4255,1.2373,0.6308,-10.8878,-4.5640,0.0000,3.5590,2.9330,-1.2663,-4.1672,0.9743,-14.0099,1.1940,-15.7532,1.4244,-9.2542,-6.8958,-9.8425,-10.0737,-5.6425,6.3906,-1.1307,2.8630,5.3746,3.5144,-6.9432,-8.4576,5.2941,-3.0674,-24.7636,6.7388,-0.4746,-4.6299,-9.8214,0.8906,-0.2176,3.5624,5.4010,-0.2527,-28.1944
DMHDS21221,0.0000,13.2801,10.3454,11.1175,2.3678,1.5460,-7.3049,2.9571,-24.8874,1.1794,0.1123,-15.7643,-3.0774,-15.2333,-3.5434,2.0033,3.8270,2.4005,11.9362,6.4145,1.5784,-3.6288,9.0938,-0.0595,3.9764,-53.6921,2.5228,2.6963,2.0365,0.6844,3.6275,8.9278,0.5733,1.5958,-37.2495,0.0000,11.6865,11.2730,10.9716,-1.3131,1.4645,-11.1947,3.7270,-28.6216,5.4358,-2.0891,-13.8811,0.3401,-1.7083,2.4259,-6.5970,5.8412,-4.0087,10.8952,6.4946,0.1222,0.7207,8.4834,-7.2689,4.9832,0.4658,6.5147,7.5468,2.6111,6.7658,5.8703,12.3805,5.8091,3.3418,-24.8102
DMHDS21021,0.0000,6.9404,7.6652,5.3047,-0.5328,-3.8657,-8.4566,4.0938,-6.1439,0.4641,-2.5518,-29.9286,-1.7388,-45.9347,5.7761,3.7368,-1.5454,7.6380,-17.0401,6.6662,-1.3042,-3.9982,2.2145,-1.2833,-1.3902,-23.5708,-3.7066,5.8742,-4.0601,-18.0992,4.2737,7.8285,-0.3457,2.8722,-14.7239,0.0000,9.4316,10.6703,3.2672,-4.5817,7.3121,-3.0367,1.7418,-5.6183,5.2559,-2.2273,-20.4267,-1.8275,-33.3698,4.5721,-9.1694,1.7610,4.6316,6.6889,6.3409,0.0733,0.3896,7.4906,-3.9077,1.7092,7.2701,4.0252,3.2820,0.4709,-3.9993,5.1727,-0.8752,2.6862,0.3803,-14.8928
DMHDS21133,0.0000,6.5126,8.3949,7.8158,4.1422,4.2911,2.3057,-14.4865,-7.5166,3.2259,-0.7197,-9.2904,0.6763,-24.4372,-1.1905,1.4678,1.4861,4.0060,2.0120,5.6884,2.3154,-4.9748,-12.3125,-3.6567,3.8679,-41.5713,1.9846,5.7011,-11.3478,3.1837,3.0151,6.4298,-20.8181,0.3651,-30.2778,0.0000,12.1524,9.3184,-2.9264,0.4731,4.1752,-2.9391,-5.8590,-3.4248,6.2555,0.2068,-11.2699,-3.4534,-47.1782,7.3666,-7.4171,-0.9634,3.3559,9.2037,5.2647,-1.5040,-6.7800,8.4544,0.1759,2.5324,10.5024,2.0793,6.9157,0.1805,-4.1251,5.6481,8.2774,7.1889,0.9862,0.1124
DMHDS1181,0.0000,12.5794,12.1367,8.3336,1.9480,1.2889,3.8048,2.9964,-5.0719,2.3447,-0.9012,-27.4098,-24.6513,-8.4151,-5.6839,1.5491,0.9269,2.7106,-5.6492,5.1918,-20.3209,-1.3261,8.1067,-3.3265,5.6399,-9.1857,4.0374,-1.0524,0.9792,3.4693,2.6221,5.9828,8.3911,4.1122,-32.2829,0.0000,8.8494,10.4828,7.5057,-1.8116,1.1526,-10.3887,4.0018,-6.7395,4.6181,-5.2353,-21.2803,-55.5532,0.9140,1.6286,0.3408,-0.1222,7.7816,4.6422,4.1719,-2.1387,-2.6103,5.7476,-2.0748,1.8187,9.4745,6.0710,-5.0123,-3.1533,6.2734,4.9527,4.4185,7.5395,0.6708,2.5245
DMHDS1221,0.0000,13.3016,11.2200,10.4496,2.9723,-1.6360,-14.6687,3.5536,-19.7144,4.7535,-4.5807,-18.1066,-0.3547,-7.6666,-4.1932,0.4315,4.9713,5.7590,-7.4602,3.6794,-2.4568,-0.0470,9.2864,-0.5055,2.8704,-56.7604,-10.1152,7.4205,-2.0183,1.7749,7.8634,9.4037,-42.1181,3.1194,-20.1782,-2.2953,12.2561,12.3420,10.7190,1.3705,-3.1727,-5.8404,5.2336,-24.4433,0.5381,-1.3537,-24.7107,-1.6352,-45.9297,-13.3782,0.0048,2.6579,8.9344,2.3534,6.4059,-3.6913,-1.4258,6.0905,-17.8933,-4.3339,10.7306,3.0441,7.1658,4.2878,-2.0301,-3.4297,9.1038,-21.8512,-6.7542,-18.9131
DMHDS1222,0.0000,8.1279,10.9940,6.0764,-0.0288,2.2961,-12.3564,-6.9511,-4.6583,2.7780,-1.2883,-9.2564,-22.3574,-17.2034,-5.9484,-1.5394,-0.6881,-3.9978,3.3317,6.4180,-1.5002,-3.2135,7.5061,-3.7041,0.6685,-15.5012,4.2868,3.7351,1.1976,-14.3364,0.1005,6.4856,4.9483,1.7984,-18.8971,0.0000,12.1213,14.3461,6.5344,-3.7193,-6.1151,-7.7755,-0.2785,-16.6089,-0.6896,-7.9017,-7.5209,-44.3094,-3.8558,-6.7800,-0.1116,1.0022,6.0603,5.3292,4.5469,-0.9372,-4.8412,6.5156,-0.7225,1.4519,12.4907,-0.2457,-0.1496,1.4442,-0.1704,5.2262,5.0788,-4.3741,-0.4353,-0.8491
