ID,unknown_left,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,unknown_right,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS20702,7364,1295,918,3040,1908,617,3992,5902,4373,1238,7080,3459,4179,2685,4366,988,2470,1785,901,1413,1986,6328,1606,7316,4695,1088,7813,9928,8781,5269,5195,361,581,628,3227,7524,1170,903,3342,2043,537,3700,8005,4344,1158,7551,3080,4614,2492,4479,854,2620,1911,1161,1816,1812,6329,1438,7604,5181,567,7385,9761,8243,4807,4663,486,557,433,3315
DMHDS20226,7560,1007,872,2879,2347,542,3787,5150,3924,1197,7757,3063,4342,2324,3597,947,1722,2098,908,1561,1724,5877,1457,6897,5120,1121,7026,8432,8105,5107,4686,377,524,824,3133,7599,1115,995,2947,2692,465,4252,6279,3598,1024,7275,2863,4694,2322,3896,865,2006,1781,1014,1744,2193,5482,1354,6986,5177,830,6889,8501,8443,4762,4508,389,432,515,2906
DMHDS20784,7886,1432,787,3981,2359,790,5363,6729,5980,1714,7260,4357,4385,2932,4695,924,2202,2316,1108,1789,2068,6307,1369,7278,5854,1021,9805,10332,9433,5625,6192,388,748,698,3088,7923,1199,1587,3363,2793,764,4638,8467,5780,1349,7203,4260,4950,2803,5135,910,2364,1938,1257,1857,2446,6250,1604,7632,6152,1165,8666,9900,8522,5316,5574,494,684,580,2943
DMHDS21230,7922,1160,735,3089,1734,600,5008,6724,4886,1550,7834,4175,4856,3128,4174,967,1850,1997,1032,1718,1594,5919,1506,7317,5781,935,7621,9809,9142,5165,6863,350,686,703,3411,7503,1085,796,3032,2461,554,4429,8312,4558,1229,7577,3925,5015,2772,4615,870,2134,1656,1052,1756,1983,6480,1334,7487,5876,759,7531,9846,8218,5413,5970,538,620,557,3268
DMHDS20918,7890,1447,975,2823,2946,761,5336,7460,5815,1644,10703,4108,5325,2920,5172,1045,1959,2047,1197,1751,2656,6131,1818,7857,6573,1252,8354,10924,8214,5748,4907,331,618,708,3985,8373,1349,1007,2651,2756,642,4628,8935,5113,1591,8896,3869,5802,2800,5769,952,2558,1951,1426,2119,3035,5881,1816,7256,6001,1071,8910,10122,9179,6163,5380,432,655,651,3982
DMHDS1021,7368,1585,751,2545,1834,616,3939,5727,4216,1230,6780,3417,3817,2254,3949,924,1617,1768,768,1378,1675,4911,1347,5748,4339,741,5893,7534,5851,4999,4941,287,609,584,3654,7712,1106,617,2538,2192,541,3791,6586,4339,1111,7616,3098,3667,2308,4366,893,1983,1603,898,1675,1735,5017,1104,5860,4496,693,5521,7143,6159,4140,4285,331,685,441,3105
DMHDS0349,8423,1518,731,3232,2148,974,4686,6771,5939,1468,7385,3803,4776,3289,4727,1316,2047,2174,1101,1667,1821,6340,1650,7151,5186,1012,8041,9629,7910,5537,7339,386,695,681,3558,7570,1494,947,4001,2269,730,4353,7147,5652,1171,6647,3408,4849,2726,5554,919,2058,2881,1168,2231,2016,3903,1474,6964,5409,1052,10305,12446,5925,5825,4017,468,677,574,3846
DMHDS0702,7246,1283,818,2936,1955,685,3931,5668,4384,1197,7037,3532,4339,2648,4291,999,2294,1740,878,1506,1942,6166,1688,7234,4687,1085,7762,9668,8706,5041,5274,339,636,617,2945,7101,1201,837,3257,2096,570,3869,7982,4466,1119,7309,3145,4786,2580,4437,791,2576,1795,1196,1794,1801,6158,1463,7564,5108,592,7554,9333,8001,4617,4676,519,535,501,3341
DMHDS20299,8472,1397,1234,2496,2285,574,4402,6734,5738,1488,8353,4480,4746,3113,5612,1049,2061,2750,1364,2486,1705,6906,1830,7180,6464,1165,10066,11855,8475,6070,5545,361,830,722,3711,8178,1224,987,2641,2308,481,4559,8323,4626,1364,8507,4153,4765,3025,5724,1058,2129,2418,1279,3249,1855,5880,1944,7230,6329,778,10048,11172,9692,6289,6437,471,660,710,4008
DMHDS0223,7511,1233,828,3146,2247,709,3785,5526,5360,1503,8007,4055,4955,2462,4915,855,1921,2233,1023,1947,2258,6400,1457,6920,5638,1088,8589,9949,7437,5269,5040,386,657,654,3562,8089,1174,1119,2705,2539,468,4748,6497,4792,1332,7750,3827,5132,2856,4779,848,2071,1662,1178,2124,2342,5588,1675,7233,5810,950,8331,9471,9430,4913,5162,473,554,490,2926
DMHDS20500,7498,1332,1040,3465,2249,756,4893,6973,4923,1340,7908,4245,3877,2711,4341,893,2111,2392,1005,2077,1938,5638,1740,7842,5736,1348,7142,10664,8234,5453,5353,311,694,759,3426,8105,1166,829,3685,2438,686,4030,6378,5091,1257,7101,3797,4964,2489,4789,845,2290,2103,982,2365,1971,5947,1612,7827,6511,773,7611,10554,8211,5341,6226,474,795,603,3750
DMHDS20482,7809,1435,1029,2913,2161,658,4019,7056,4259,1493,8373,3232,5086,2963,4773,908,2322,2205,1028,2147,2694,6180,1963,7718,4991,1124,9140,10369,8316,5609,5946,393,703,730,3176,7283,1279,1196,3443,2500,537,3931,7450,4772,1712,8493,3354,4922,2632,5244,967,2293,1779,899,1706,2624,6940,1820,8013,4997,1046,9238,10082,7459,5748,4884,497,682,545,3020
DMHDS20540,9010,1871,1233,4723,2646,825,5534,8446,6471,2009,8916,5145,5631,3725,5679,1279,2290,2670,1399,2449,2280,8052,2406,10480,6286,1807,11528,14413,9188,6709,6767,430,715,869,4055,9672,1302,1460,3913,2453,773,5171,9538,5845,1565,9115,5529,5669,3794,5789,1284,2839,2540,1708,3361,2378,7668,2512,9633,6560,1063,11640,13592,10475,6355,6361,493,755,625,3956
DMHDS20903,7176,1383,779,3628,2506,677,4730,5991,4450,1594,9041,4329,5285,3129,4656,1070,1915,2416,1058,1786,2323,6306,1386,7908,5785,1123,7908,10503,9790,6049,5185,434,675,816,3364,7413,1103,931,2496,2699,605,4622,8027,4360,1205,9417,4376,5306,3012,4920,741,2169,1671,1304,1910,2443,5679,1547,7931,6058,805,7939,10721,9701,5185,5417,475,613,622,3229
DMHDS20774,7757,1376,842,3328,2104,645,4228,6039,4612,1328,6839,3799,4080,2876,4700,1297,1866,2478,870,2052,1915,6408,1651,7048,5226,1087,7260,10061,7423,6036,5000,390,620,881,3560,7894,1317,979,3112,2090,621,4533,6602,5247,1148,6710,3336,3585,2860,4918,1130,2244,2699,1181,2449,2049,5962,1814,7024,5102,823,7598,8828,7081,5945,4754,377,649,657,3490
DMHDS0399,7141,1360,792,2833,2474,629,4295,6134,4623,1457,9540,3865,4088,2345,4751,840,2176,2372,1031,2027,2064,5716,1442,7196,5369,990,7117,10506,9279,5578,5167,404,705,777,3409,7363,1224,674,2885,2812,511,4059,7283,4363,1156,9024,3880,4228,3036,5098,721,2240,2114,1226,2318,2314,6437,1394,7360,5188,585,7874,9527,9645,5637,5685,415,571,665,2863
DMHDS0540,9300,1752,1177,4632,2737,823,5365,8431,6386,1851,9231,4772,5654,3659,5554,1353,2301,2637,1430,2528,2323,8072,2368,10464,6303,1710,11748,14582,9324,6720,6688,463,714,788,4146,9347,1297,1496,4118,2423,774,5334,9445,5881,1671,9228,4700,5836,3679,5811,1202,2877,2519,1656,3369,2415,7787,2538,9817,6390,1117,11858,13749,10398,6763,6464,555,696,637,4577
DMHDS20223,8037,1165,798,3111,2264,690,3998,5467,5320,1491,7958,4127,5068,2822,5001,840,1846,2321,1045,1934,2196,6414,1395,6853,5577,1147,8287,9704,7634,5182,5218,397,709,615,3086,8159,1140,1079,2628,2538,466,4926,6647,4784,1328,8066,3911,5183,2924,4806,842,2079,1684,1239,2104,2303,5609,1609,7316,5850,941,8446,9334,9440,4830,5300,436,644,497,2940
DMHDS0903,7354,1405,710,3699,2523,663,4866,5853,4654,1601,9115,4091,5218,3061,4269,1035,1996,2175,1070,1796,2417,6183,1494,7807,5895,1134,8014,10593,9961,6020,5144,424,721,843,3274,7278,1213,967,2443,2718,641,4483,8260,4445,1192,9271,4317,5235,3059,5003,802,2218,1727,1300,2103,2366,5892,1541,8230,6155,861,7967,10677,9889,5166,5607,511,635,586,3210
DMHDS0918,8004,1363,940,2859,2845,852,5273,7473,5551,1647,10616,3904,5190,3085,5001,950,1986,2163,1173,1825,2643,6167,1773,7662,6576,1209,8265,10976,8308,5602,5074,315,625,666,3787,8032,1406,989,2564,2618,642,4511,9105,4875,1556,8897,3704,5595,2683,5776,924,2690,1916,1364,2115,2977,5744,1775,7283,6057,990,8744,10112,9361,5982,5434,458,656,668,3397
DMHDS21181,6944,1069,837,2485,1828,681,3837,5664,4007,1303,7227,3564,3902,2673,3617,936,1759,2145,1151,1957,1488,5612,1348,6644,5157,859,6826,8667,7033,5136,4740,359,671,599,3254,7239,1045,812,2405,2143,549,3715,6669,4743,1177,6995,3685,4355,2829,3889,791,2037,1863,1034,2035,1990,5282,1534,6512,5338,681,7027,7666,6806,4521,4394,470,651,543,3506
DMHDS21222,7274,1068,757,3074,2142,512,4276,5386,4652,1199,8416,3814,4627,2823,4274,1046,2068,2221,844,1899,2052,6125,1310,6710,4887,1017,7202,9789,8797,5263,5340,321,544,705,3093,7518,1175,675,2819,2697,484,4399,6030,4568,1415,8212,3424,4570,2481,4872,1023,2307,2182,987,1968,2624,5643,1219,6253,5002,660,7405,9632,7654,4986,5244,462,540,549,2891
DMHDS20349,7529,1573,744,3152,2123,928,4792,6689,6037,1547,7238,3801,4942,3265,4791,1409,1994,2128,1075,1694,1908,6421,1637,7141,5198,973,8334,9551,7877,5569,7266,370,702,659,3517,8400,1424,894,3866,2323,668,4521,7224,5895,1086,6804,3538,4795,2782,5492,1065,2112,2982,1200,2250,2008,4083,1455,6574,5288,1002,10683,12206,5976,5940,3907,492,662,604,3323
DMHDS0299,8536,1420,1160,2542,2400,519,4418,6827,5709,1387,8543,4528,4914,2651,5560,1015,2107,2682,1277,2449,1749,6937,1741,7249,6577,1243,9959,12081,8637,6230,5638,402,731,718,4221,8276,1231,1034,2788,2347,463,4409,8542,4632,1269,8867,4480,4743,3020,5725,1122,2225,2459,1336,3188,1861,6148,1881,7218,6307,785,9826,11245,10056,6224,6432,470,608,710,3750
DMHDS0482,7362,1417,917,2593,2293,655,4081,7301,4364,1408,8888,3270,5270,2985,4696,1066,2159,2026,1038,1951,2540,5749,1776,6799,4894,1083,7927,9230,8341,5655,5722,429,679,784,3046,7334,1386,972,3153,2412,583,4235,7497,4962,1497,8842,3028,5326,2458,5469,929,2209,1706,927,1684,2834,6643,1690,7474,4872,1086,8368,8989,7572,5852,4889,471,652,565,3471
DMHDS20399,7009,1322,787,2799,2480,547,4470,6052,4317,1332,9432,3935,4169,2567,4484,874,1974,2286,956,2091,2152,5613,1423,7264,5278,975,7037,10318,9389,5673,4904,364,664,804,3393,7030,1290,734,2764,2832,422,3965,7406,4455,1193,9428,3770,4340,3076,5063,773,2180,2084,1147,2287,2307,6231,1329,7055,5196,723,7753,9390,9641,5351,5774,434,569,670,2947
DMHDS0226,7146,1080,884,2923,2294,537,3733,5256,3903,1141,7929,3137,4381,2296,3615,978,1755,2108,863,1579,1826,5883,1485,6840,5192,1100,6984,8427,8139,5307,4651,322,540,840,3222,7497,1114,890,2885,2667,512,4373,6091,3702,1086,7206,2865,4815,2634,4103,850,1976,1723,1054,1707,2295,5452,1332,6949,5163,789,6733,8287,8352,4678,4624,383,464,506,2933
DMHDS20717,8966,2165,1152,3854,2553,1031,5535,9483,5275,1954,9283,5199,4843,4290,5638,1290,2647,2755,1438,1991,2002,9149,1745,10822,7369,1564,10629,12624,10492,8049,7732,473,974,931,4062,9055,1759,1322,3924,2910,883,6186,10867,6419,1572,7883,4580,5250,3565,6407,1054,3168,3053,1272,2961,2399,8988,2331,9376,8204,920,10680,12752,9813,7177,6794,488,804,674,4671
DMHDS21221,7334,1036,830,2542,3005,761,5263,6581,4160,1774,11176,3449,5467,2557,3846,831,1965,2028,909,2030,2496,6098,1396,7384,5132,1113,7655,9157,7145,5447,4436,361,672,906,3132,7813,1180,827,2366,3272,667,4266,6861,5057,1458,9983,3853,5643,2601,4392,731,2285,1872,1221,2366,2558,6075,1303,7248,5387,787,7586,9531,7950,4886,5372,424,666,666,3097
DMHDS21021,7830,1441,734,2482,1937,566,4185,5788,4287,1268,6770,3725,3894,2464,3824,958,1595,1733,719,1349,1641,4946,1443,5710,4508,722,6151,7391,5806,4884,4786,312,608,615,3278,7746,1069,675,2735,2167,555,3816,6479,4452,1052,8009,3385,3664,2354,4305,904,2010,1650,834,1668,1827,5173,1192,5933,4669,671,5508,7277,6264,4137,4306,348,732,436,2918
DMHDS21133,7675,1447,904,3086,2344,511,4202,6593,4812,1579,9554,3673,5097,2727,4608,960,2071,1944,973,1752,2173,5703,1585,7095,4352,1053,7140,10441,7039,5813,5003,341,614,683,3432,7630,1364,936,2792,3031,494,4279,7747,4788,1326,7438,3233,4766,2744,4958,1014,2118,1926,1002,2188,2274,6918,1592,7089,4633,830,8327,9356,7258,5742,5023,412,557,601,3002
DMHDS1181,7245,1035,824,2353,1757,667,3784,5620,3782,1283,7152,3490,3929,2343,3613,867,1763,2201,1053,1974,1661,5557,1341,6540,5045,793,6888,8532,7091,4988,4614,276,632,621,3749,7309,1065,917,2622,2196,546,3624,6667,4713,1164,6959,3737,4140,2636,3790,802,2055,1979,1041,2011,1955,5236,1389,6386,5274,727,6752,7691,6913,4404,4317,418,636,517,3042
DMHDS1221,7601,1073,848,2587,3019,779,5213,6876,4033,1661,10866,3481,5351,2581,3724,861,1860,2066,941,2038,2571,6021,1535,7448,5037,1024,7793,8927,7347,5246,4445,344,540,946,3195,7496,1111,847,2343,3156,576,4149,6968,4800,1398,10074,3819,5715,2624,4183,637,2314,1932,1306,2235,2571,5915,1267,7395,5404,725,7405,9351,7944,5005,5370,437,637,713,3163
DMHDS1222,7722,1082,777,3017,2082,539,4174,5236,4782,1256,7987,3787,4509,2544,4199,1044,2087,2208,852,1893,2034,6120,1373,6654,4838,1110,7167,9865,8543,5231,5252,330,517,666,3449,7827,1153,669,2797,2884,556,4200,5919,4416,1387,8199,3535,4699,2502,4964,984,2300,2048,961,2041,2867,5713,1257,6149,5058,651,7457,9877,7649,5046,5194,453,571,585,2884
DMHDS0774,7491,1345,865,3332,2110,672,4170,6055,4486,1211,6764,3898,4031,2308,4624,1329,1889,2522,886,2094,2011,6484,1640,7154,5237,1069,7332,10097,7381,5911,4936,368,654,904,4017,7643,1371,1053,3250,2081,564,4386,6371,5085,1143,6535,3103,3484,2793,4840,1104,2229,2695,1156,2434,1941,6086,1743,6960,5159,706,7562,8923,6940,6007,4839,405,641,625,3817
DMHDS0500,7835,1271,1011,3436,2225,675,4801,6946,4839,1305,7822,4239,3922,2652,4385,878,2216,2420,1018,2090,1895,5789,1884,7884,5607,1190,6935,10538,8306,5457,5325,347,747,704,3556,8070,1126,927,3734,2421,727,4107,6503,4961,1246,6872,3681,5003,2571,4607,901,2413,2149,991,2409,2017,5782,1585,7856,6510,811,7369,10508,8351,5270,6173,449,714,567,3909
DMHDS1133,8176,1306,936,3068,2408,567,4207,6633,4680,1582,9738,3714,4908,2870,4538,980,2011,1913,908,1758,2129,5777,1500,7240,4290,985,7132,10531,6935,5961,4903,358,593,718,3280,7626,1404,974,2790,2849,440,4412,7588,4636,1234,7585,3521,4758,2632,4985,1007,2117,1951,1027,2205,2115,6742,1557,7078,4477,824,8270,9456,7389,5690,5182,416,589,586,3226
DMHDS0717,9170,2169,1061,3655,2478,1045,5390,9017,5123,1739,9227,4925,4909,3836,5429,1212,2407,2619,1362,1780,1944,8848,1593,10329,7096,1402,10215,12023,10036,7757,7530,433,858,908,4232,8808,1810,1381,3908,2861,922,6077,10664,6276,1520,7653,4525,5132,3516,6354,1061,3104,2804,1305,3101,2458,8763,2345,9347,8066,896,10560,12466,9461,7154,6752,477,757,681,4476
DMHDS1230,8108,1136,703,3134,1673,561,4771,6453,4660,1610,7569,3928,4721,2777,4124,968,1849,1956,931,1699,1672,5829,1480,7094,5725,777,7161,9776,8529,5143,6559,373,590,746,3418,7607,1061,833,3063,2368,447,4221,8042,4310,1156,6959,3484,4796,2463,4408,835,2172,1624,975,1718,2008,6342,1495,7255,5813,735,7373,10000,7669,5387,5928,500,605,545,3534
DMHDS0784,7912,1469,773,3898,2359,872,5517,6643,5840,1708,7321,4348,4456,3077,4745,938,2027,2418,1114,1793,2029,6220,1429,7189,5747,978,9616,10311,8969,5551,6098,375,678,693,3178,8100,1251,1534,3239,2741,779,4631,8608,5752,1286,7107,3723,5026,2922,5047,874,2412,1968,1274,1902,2604,6232,1536,7535,5980,1184,8675,9808,8498,5382,5664,455,777,651,2694
DMHDS0210,9073,1544,675,3734,3612,667,5726,6804,6282,2040,11210,4591,5662,3248,5878,1101,2282,2616,1312,2569,2847,6365,1679,8800,5849,1426,10032,12646,9705,7124,5810,480,816,1060,3970,9173,1086,940,3501,3578,475,5256,9304,6294,1709,10847,4584,6057,3255,6395,1227,2297,2537,1353,2972,3017,6570,1807,7893,6079,869,10530,12746,9605,6354,6252,529,784,808,3733
DMHDS0244,7386,1133,638,2678,1958,428,4237,5130,3336,1130,7259,3294,3555,2487,3866,1123,1924,1932,811,1336,1774,5641,1448,6654,4438,966,5957,8230,7170,5124,4642,274,442,648,2607,6778,1147,792,2313,2199,424,3759,6023,3623,905,7328,2957,4357,2503,4218,938,2086,1561,1011,1721,2140,5810,1295,6880,4587,632,5601,7919,6588,4889,4445,406,508,533,2609
DMHDS0241,7557,1103,728,2688,2643,558,4330,5485,4135,1467,7741,3783,5149,2957,4022,868,1941,2482,881,2053,2779,5858,1435,6237,5117,1232,7349,10108,7899,5609,5224,335,495,719,3431,7251,1082,919,2542,2755,497,3801,6665,3917,1375,6994,4017,5119,2961,4671,907,1987,2053,1254,2790,2581,5596,1174,6701,6041,971,7673,8877,8077,5400,4794,420,524,695,3155
DMHDS0213,7766,1604,901,3344,1787,544,4215,6796,4798,1200,7193,3786,3972,2787,4904,1045,1895,2303,932,1883,1681,5876,1444,7845,4103,1076,7071,9557,7406,5477,5009,355,643,602,3285,7405,1269,824,3339,2007,533,4197,7685,4335,1160,7377,3938,4232,2748,5353,1083,1927,1796,1047,2227,1957,6025,1415,7776,4689,795,7988,9006,7192,5716,5836,437,587,576,3257
DMHDS0263,8287,914,1046,3564,2959,758,4501,6420,4611,1552,9382,4474,4815,3142,4294,879,2240,2323,1033,1809,2967,6055,1460,8688,5027,1487,8726,10750,7933,6307,6632,409,664,1085,3617,7491,1274,852,3528,2693,543,4304,8135,4660,1534,9968,4517,5137,3297,4709,1076,2341,1988,1383,2497,2399,6029,1585,8428,5285,686,8762,10573,8217,4870,5054,447,664,576,3263
DMHDS0270,8087,1298,624,2706,2656,817,4642,6960,4909,1362,8525,3758,4713,2682,4147,942,2158,2158,994,1817,2149,5659,1158,6696,4888,1247,6642,9205,8729,5426,5279,295,641,636,3090,7874,1325,826,2924,2572,616,4416,7238,5063,1243,8645,3357,5248,2646,4929,1001,2278,2108,1201,2026,2472,5485,1629,6644,5327,666,7301,8634,8249,5019,5179,384,743,528,2809
DMHDS0267,7668,1300,761,2487,2108,550,4006,5655,4016,1325,8267,3313,4404,2601,3972,871,1923,2199,985,1937,2183,5937,1449,6802,5574,836,6255,8508,8081,4687,5454,351,499,602,3286,7718,907,1054,2766,2349,436,3750,6481,3855,1279,8295,3503,4697,2556,4609,1011,2199,1580,1020,1668,2378,5758,1470,7192,5254,571,6507,9154,8649,4440,4772,327,553,472,3024
DMHDS0240,7677,1536,881,3126,2064,681,4301,6153,3941,1599,8197,4065,4402,2751,3803,1159,1813,2592,1450,2472,2171,6543,1435,6671,5609,1189,8073,11055,9628,6581,6206,418,561,822,4035,7038,1160,681,4379,2150,487,4278,8399,4376,1194,7429,3572,4728,2798,5031,993,2508,2299,1282,2262,2719,6522,1304,7397,5829,467,7736,10350,8751,5274,5932,559,637,670,3635
DMHDS0237,7288,1359,619,3454,2369,635,4488,6007,4918,1222,7822,3242,4158,2179,4505,991,2243,2128,863,1736,1601,6228,1559,8671,5314,977,6882,9724,7212,5337,5347,333,516,709,3565,7851,1141,1139,3277,2344,603,4013,8259,4398,992,7877,3082,4137,2679,4615,1032,2429,1852,1117,2155,1816,6151,1364,8088,5349,751,7298,8573,7653,4964,4645,494,585,483,3090
DMHDS0284,8278,1495,593,3744,2400,803,5132,7459,6174,1438,8069,3734,5267,2452,5012,1026,1978,2307,883,1761,2286,7180,1360,8298,5206,1253,8150,10055,7354,6484,5719,361,625,666,4075,7861,1472,985,3075,2397,585,4582,8349,5385,1652,8039,3876,5247,2797,5185,1081,2282,2288,1092,2479,2204,6159,1601,8288,5832,811,8052,9301,6803,6056,5497,468,657,643,3471
DMHDS0246,8312,1836,767,3488,2955,685,4889,7223,5832,1897,10593,4725,5435,3283,5278,993,2448,2789,1267,2188,2382,7065,1761,7920,5749,1279,8501,12813,9715,6597,6497,524,626,810,4083,8353,1612,1146,3210,3196,778,5098,9084,6262,1391,9089,4597,5338,3031,6169,1147,2334,2175,1354,2271,2694,7724,1659,8511,6071,1075,8526,10832,9038,6060,6116,515,655,720,3658
DMHDS0252,7821,1077,925,3693,2783,572,4646,6167,5456,1491,8583,4047,4875,3105,5241,1137,2117,2221,929,2143,1949,6937,1970,9008,5729,1259,8942,11020,8912,7046,6752,372,716,851,3755,8070,1330,1188,2960,2514,600,5017,8778,5115,1631,8650,4573,5166,3424,5558,926,2192,1880,1067,2485,1889,6635,1839,8594,6044,858,9754,10864,9288,6067,5029,468,707,606,3638
DMHDS0287,7635,1591,946,2904,2338,492,4353,7373,4749,1461,8346,3898,4486,2584,4958,1156,1565,2075,900,1725,1894,5824,1382,6456,4824,1362,7366,8025,7418,6098,5365,362,636,726,3318,7124,1219,819,2731,2021,481,4862,7933,4580,1137,9231,3648,4218,2626,5277,1004,1954,1817,1092,1991,1752,5879,1491,6336,4607,748,7711,8515,7058,5646,5094,396,601,619,3155
DMHDS0206,7581,1211,707,2852,2245,630,4550,6087,4730,1165,8653,3096,4258,2403,4019,934,2300,1888,713,1614,2184,5689,1273,6630,4960,1021,5943,9527,8921,5009,4670,360,670,634,3292,7284,1230,597,2586,2379,590,4028,9870,4442,1014,8013,3125,4881,2615,4459,1080,2095,1810,1019,1738,2321,6498,1187,6791,5317,468,6686,8554,8136,4642,4532,384,588,434,2787
DMHDS0279,7786,1397,607,2871,2604,742,4426,5565,4271,1769,9087,4092,4759,2975,4891,918,2124,2668,1015,1964,2565,6370,1613,7793,5903,954,7502,10789,8951,5827,5058,402,568,781,3647,7430,1313,969,3158,2639,475,4148,7206,3890,1282,9567,4284,4912,2363,4774,961,2777,1883,1287,2264,2605,5598,1872,7785,5636,966,7724,10093,8662,5635,5000,419,503,608,3306
DMHDS0306,7744,1637,744,3394,2414,403,4478,6429,5134,1540,7764,3405,4301,2366,5267,1062,1908,1915,784,1779,1897,6367,1764,7586,5377,1299,7506,10258,8901,6211,6262,346,660,772,3404,7812,1474,1093,3187,2468,351,4507,8093,5635,1311,7095,3624,4405,2679,5223,1010,2047,1753,1029,1925,2083,5987,1668,7610,6303,737,8186,8979,8928,5788,5449,429,580,527,2822
DMHDS0307,7659,1082,1055,3154,2418,660,3730,4578,3693,1276,6620,3625,4073,2674,3083,854,2186,1842,849,1661,1680,5291,1768,6874,4385,1099,7944,9349,6416,4539,5148,365,558,631,2936,7438,1100,965,2978,2352,464,3687,5484,3867,1196,6794,3605,4146,2410,3580,1015,2137,1489,1073,1899,2005,5879,1369,6828,4788,906,7926,9015,7226,4457,3817,433,597,466,2779
DMHDS0309,7665,1562,901,3262,3064,667,3891,5634,4324,1365,7870,4022,5059,2818,4760,993,1762,2894,1205,2032,2753,6067,1655,7795,4746,1282,7483,10294,6932,5900,7330,385,681,780,3405,7966,1129,1221,2383,2616,762,4497,7249,5237,1275,8303,4079,5816,2920,4913,904,2347,2523,1408,2239,2291,6140,1327,7400,4881,870,8244,8585,5440,5480,5583,487,678,652,3653
DMHDS0308,7463,1434,912,4109,2601,768,4727,5906,4546,1570,7782,4270,5156,3043,4664,1144,2260,2489,1035,2206,2740,7021,1522,8512,6076,1167,8665,10954,9080,6137,6045,388,704,781,3685,7525,1153,1325,3589,2929,460,4377,7175,4841,1434,7514,4078,5652,2887,5460,1089,2715,1908,1099,1977,3137,7045,1732,8514,5790,1032,9185,10711,9443,5817,5673,483,631,626,3520
DMHDS0298,8397,1454,1164,3424,2777,714,5425,7213,5333,1821,10003,4491,5433,3425,4877,1052,2189,2786,995,2035,2530,7436,1911,8059,6638,1418,8625,10121,10486,6868,7692,377,844,913,3766,8864,1435,987,3462,3214,584,5166,8433,4607,1363,10041,4152,5832,3205,5198,1200,2991,2732,1302,2607,2737,7416,1863,8384,6963,920,9177,10592,10751,6455,6922,553,618,731,3706
DMHDS0266,7168,1067,785,2190,2480,588,4438,6442,4966,1123,8659,3725,4444,2502,4315,1006,1841,1803,1054,1810,1949,6173,1371,6742,5514,1000,6687,8993,7590,5386,5157,392,578,648,4047,7332,1075,791,2395,2613,527,4027,6567,4923,1427,8337,3535,4804,2614,4726,959,1950,1800,1282,2097,2120,5689,1237,6679,5906,688,6781,8283,8510,5097,5246,416,583,606,3163
DMHDS0317,6034,1404,743,3348,2834,557,4458,6496,4708,1509,8189,3918,5119,2619,4635,788,1707,1872,1041,1500,2825,6288,1468,6997,5045,1103,7492,10336,7231,4894,4470,373,663,677,2963,7278,1178,1012,2844,3090,461,4251,6546,4810,1118,8954,3823,4890,2392,4544,898,2127,1696,1166,1969,2783,5488,1688,7678,5001,924,6786,9489,7603,5129,4548,425,595,515,2942
DMHDS0205,8167,1856,893,3427,1697,829,5916,7511,5733,1505,8460,4396,3747,3219,5076,1162,1979,2569,1143,1757,1537,6673,1508,7608,5576,857,8041,11226,7660,6128,7020,384,659,868,3959,8084,1292,905,3139,2003,789,4483,9048,5172,1531,7421,4011,4208,2728,5542,1009,2099,1992,1350,2060,1673,6091,1549,7494,5691,842,7874,10282,7577,5887,5786,457,675,637,3989
DMHDS0215,7087,1305,822,2525,1753,413,3540,6611,4606,1139,6601,3315,3183,2233,4772,952,1834,1968,883,1758,1424,5380,1579,6187,4550,1162,6211,7703,7018,5115,5095,379,502,599,2995,7469,1150,887,2780,1910,422,4282,7915,3894,1065,7157,2893,3301,2439,4541,1009,1991,1957,932,2113,1462,4972,1209,6604,4872,761,6066,7817,7425,4718,5077,362,513,485,3025
