ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1169,665,2986,775,1618,1066,865,5958,1321,1731,2883,5862,1244,325,400,545,2264,799,1291,998,864,5468,2192,2558,2936,6042,1444,342,230
DMHDS1123,676,2671,717,1472,981,804,6020,1549,2409,2408,5991,1523,530,630,601,2400,704,1371,880,773,4647,2610,3499,2726,6135,1641,523,339
DMHDS0457,566,2499,726,1544,1078,894,6411,1442,1862,2805,5700,1323,455,586,538,2157,763,1284,1076,868,5527,2059,2798,2949,5605,1343,479,285
DMHDS0488,579,2634,688,1378,886,787,5712,1455,2088,2784,5808,1347,371,385,506,1916,660,1112,823,744,4179,2501,3222,2723,5922,1673,363,251
DMHDS0579,856,3483,845,1812,1042,978,6373,1772,2522,2914,6859,1706,398,481,730,2931,873,1604,1131,937,5467,2334,3068,3507,7868,1857,486,333
DMHDS0804,633,2619,611,1341,715,705,4640,1383,1706,2673,5945,1273,371,493,560,2401,721,1237,781,769,4317,2057,2538,2899,5980,1306,393,265
DMHDS0679,610,2433,659,1386,960,721,5410,1385,1669,3037,6359,1283,392,426,479,2000,732,1124,838,768,4724,2126,2434,2958,6115,1368,390,230
DMHDS0539,690,3186,759,1617,1058,842,6595,1365,2175,2697,5540,1203,458,556,526,2024,754,1290,921,821,5514,2585,2914,2611,5274,1463,393,266
DMHDS0891,742,3369,692,1645,996,821,6411,1640,2150,2879,6790,1557,375,460,599,2075,725,1285,950,809,4846,2567,2902,3113,6504,1429,392,225
DMHDS0952,768,3641,722,1549,1021,810,5913,1620,2393,2515,6100,1350,483,637,588,1988,774,1371,1021,859,4920,2789,2853,2872,6663,1542,407,271
DMHDS1198,627,2524,696,1451,934,761,5472,1304,1656,2491,5572,1497,308,376,555,2237,704,1205,820,739,4299,2079,3056,2552,5535,1484,354,222
DMHDS1036,729,2607,882,1754,975,982,5681,1587,1843,2172,5059,1792,392,534,551,2146,779,1367,983,866,5359,2671,2691,2259,5149,1651,422,291
DMHDS0576,677,2366,828,1777,1098,1020,6952,1648,1878,2794,5946,1450,427,621,529,1971,868,1442,1020,960,5497,2650,3276,3234,5839,1845,472,312
DMHDS1139,793,2775,909,1887,1149,1038,7538,1655,1900,2610,5850,1742,484,631,657,2370,951,1603,1234,1083,6965,2821,2949,3010,6283,1704,476,332
DMHDS1065,688,2679,760,1570,875,819,4961,1400,1762,2429,6272,1349,332,451,459,1899,748,1178,878,875,4494,2257,2449,2778,5901,1882,349,260
DMHDS1023,697,2940,715,1499,892,823,5492,1377,1706,2304,6022,1589,460,568,485,1659,744,1266,959,834,5579,2564,3182,2847,5638,1471,495,321
DMHDS0931,669,2935,724,1744,960,894,5667,2128,2856,2578,6496,1519,358,426,627,2480,798,1449,1038,963,5431,2819,3348,2487,6006,1447,489,435
DMHDS0260,726,3404,750,1767,961,847,6204,1569,2074,2305,5207,1281,350,471,653,2556,818,1486,940,843,5637,2457,3108,2537,5643,1742,410,302
DMHDS1215,679,2591,721,1598,859,875,6233,1373,1604,2178,5460,1494,435,519,412,1514,636,1106,979,763,5237,3216,3843,2474,5474,1855,481,325
DMHDS1163,861,2696,893,1798,1109,1119,6222,1397,1818,2704,5948,1783,338,416,642,2468,938,1483,1063,1157,6335,2485,2503,2731,6158,2137,349,237
DMHDS0706,595,2640,832,1474,858,886,5196,1376,1788,2856,6086,1303,351,392,414,1687,744,1224,911,843,4689,2313,2644,3093,6303,1346,326,201
DMHDS0947,791,2837,859,1821,1027,1036,5797,1741,2464,2991,7192,1519,396,491,665,2425,809,1454,943,959,4643,2761,3227,3189,6854,1759,424,290
DMHDS0407,664,2651,717,1562,972,837,5737,1558,1992,2382,5769,1424,360,461,528,2104,725,1255,988,812,5967,2531,2855,2523,5730,1502,412,281
DMHDS1076,687,2886,758,1598,946,844,5864,1423,1906,2264,5843,1229,434,538,575,2358,746,1212,918,888,4767,2105,2800,2328,5591,1983,389,255
DMHDS1129,552,2517,617,1260,696,646,4487,1132,1889,2924,5769,1326,364,383,468,2056,583,1079,738,713,4452,1984,2372,2887,5879,1248,421,268
DMHDS0998,564,2269,610,1294,928,705,5389,1213,1565,2095,4748,1252,343,459,404,1685,642,1033,945,816,4237,2260,2540,2375,4988,1329,378,257
DMHDS0879,695,2596,780,1741,1180,943,6691,1409,2215,2657,6312,1756,371,440,683,2439,907,1580,1161,973,5441,2776,3291,3417,6600,1791,509,294
DMHDS0502,598,2263,687,1401,1018,922,6724,1230,1670,2160,5689,1583,345,485,552,2281,855,1387,1024,871,5335,1963,2048,2517,5505,1577,434,250
DMHDS0890,606,2352,619,1336,990,749,5857,1400,1912,2170,4839,1285,389,477,549,2109,720,1254,820,787,4948,2063,2452,2482,5420,1649,372,254
DMHDS0844,801,3134,797,1826,849,970,6279,1683,2029,3122,7095,2212,415,513,359,1340,622,949,938,745,5304,2572,4957,3134,6859,2115,432,274
