ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS0952,1.0,2.0,1.1,0.8,1.3,0.8,3.7,1.4,1.2,5.0,6.8,0.3,0.2,0.7,0.6,0.8,1.1,1.0,0.9,0.5,3.6,0.9,1.1,5.8,8.9,0.4,0.3,0.2
DMHDS1198,0.6,0.9,0.8,1.0,1.1,0.6,3.5,1.2,0.7,4.5,6.0,0.5,0.1,0.2,0.7,0.9,0.9,0.9,0.7,0.5,3.2,0.8,1.2,4.4,6.3,0.3,0.2,0.2
DMHDS1036,1.0,1.7,1.4,1.2,1.3,1.0,5.2,1.4,1.3,3.9,6.8,0.5,0.2,0.4,0.6,1.2,1.1,1.4,1.3,0.8,5.0,0.9,1.2,4.0,6.5,0.3,0.2,0.2
DMHDS0576,1.2,0.6,1.2,1.0,0.9,0.9,4.4,1.5,1.2,5.0,7.2,0.4,0.2,0.4,0.8,0.9,1.2,0.8,0.7,1.0,5.7,1.2,1.5,6.4,8.0,0.5,0.3,0.3
DMHDS1139,0.9,1.5,1.3,0.9,1.2,0.9,4.5,0.9,1.2,4.2,5.6,0.7,0.3,0.3,0.5,1.1,1.3,1.0,1.1,0.6,7.1,0.9,1.3,5.3,6.1,0.5,0.3,0.3
DMHDS1065,0.7,1.1,0.8,0.8,0.7,0.6,3.1,1.2,0.7,4.2,5.5,0.6,0.1,0.3,0.4,0.9,0.9,0.7,0.6,0.8,5.1,0.9,1.4,4.3,5.4,0.4,0.1,0.1
DMHDS1023,1.0,0.8,0.8,0.7,1.0,0.7,3.2,1.0,1.3,3.6,6.6,0.4,0.1,0.5,0.4,1.0,0.8,0.8,0.8,0.6,4.2,1.1,1.5,4.5,7.3,0.3,3.0,0.9
DMHDS0931,0.7,0.7,1.0,1.0,0.9,0.8,4.1,2.1,1.4,5.0,7.5,0.3,1.5,0.3,1.0,1.9,1.1,1.3,0.8,0.9,4.8,0.9,1.6,4.1,7.5,0.4,0.6,1.6
DMHDS0260,1.0,1.4,1.1,0.9,1.2,0.6,5.4,1.3,1.3,3.9,5.4,0.5,0.2,0.1,0.9,1.3,1.0,1.3,1.3,0.6,4.5,1.0,1.1,3.6,7.4,0.2,0.4,0.2
DMHDS1215,1.0,1.1,0.8,0.9,1.1,0.7,4.4,1.3,1.3,3.7,6.2,0.5,0.2,0.2,0.6,1.1,1.1,1.0,0.7,0.5,4.7,1.5,1.6,3.9,6.7,0.3,0.2,0.4
DMHDS1163,1.1,1.3,1.4,1.3,1.3,1.6,3.8,1.3,1.0,5.1,5.9,0.4,0.1,0.1,1.0,1.2,1.1,1.2,0.5,0.9,5.4,0.8,0.8,5.3,6.4,0.4,0.2,0.2
DMHDS0706,0.7,0.7,1.6,1.0,0.6,0.9,3.7,1.0,1.1,5.7,5.8,0.4,0.2,0.1,0.8,1.0,1.2,1.1,0.7,0.7,3.4,0.9,1.4,4.9,7.4,0.3,0.2,0.1
DMHDS0947,0.9,1.4,1.3,1.2,1.4,1.3,4.2,1.3,1.9,5.8,6.6,0.5,0.2,0.3,0.7,1.4,1.0,0.9,0.6,0.9,3.8,0.9,1.1,5.2,7.6,0.4,0.2,0.2
DMHDS0407,1.1,1.1,1.0,1.0,0.9,0.7,4.9,1.7,1.3,4.0,5.2,0.5,0.2,0.2,0.7,1.0,1.1,0.8,1.0,0.6,6.3,1.2,1.0,3.6,7.3,0.4,0.2,0.2
