ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1000,0.031,0.018,0.030,0.015,0.018,0.018,0.019,0.018,0.023,0.030,0.038,0.016,0.011,0.024,0.019,0.016,0.025,0.012,0.023,0.011,0.019,0.029,0.025,0.027,0.037,0.021,0.015,0.021
DMHDS1171,0.039,0.016,0.034,0.014,0.014,0.019,0.021,0.023,0.024,0.028,0.035,0.014,0.012,0.042,0.021,0.018,0.026,0.010,0.018,0.013,0.020,0.014,0.021,0.027,0.034,0.017,0.012,0.021
DMHDS1127,0.031,0.019,0.031,0.016,0.014,0.016,0.025,0.024,0.027,0.032,0.036,0.017,0.008,0.024,0.025,0.021,0.023,0.017,0.020,0.016,0.021,0.022,0.029,0.032,0.040,0.034,0.020,0.020
DMHDS1067,0.026,0.018,0.026,0.014,0.015,0.022,0.022,0.020,0.028,0.024,0.030,0.022,0.016,0.034,0.027,0.013,0.022,0.013,0.020,0.012,0.016,0.028,0.025,0.021,0.030,0.016,0.025,0.043
DMHDS0990,0.033,0.012,0.031,0.015,0.016,0.013,0.026,0.025,0.028,0.027,0.031,0.031,0.010,0.021,0.022,0.017,0.023,0.017,0.015,0.013,0.020,0.028,0.026,0.027,0.034,0.029,0.013,0.013
DMHDS0963,0.027,0.017,0.038,0.018,0.019,0.022,0.018,0.022,0.025,0.024,0.037,0.024,0.008,0.022,0.027,0.014,0.026,0.016,0.024,0.019,0.021,0.022,0.025,0.029,0.041,0.022,0.013,0.011
DMHDS1201,0.021,0.022,0.028,0.016,0.023,0.024,0.022,0.021,0.020,0.029,0.034,0.021,0.029,0.029,0.024,0.018,0.024,0.014,0.022,0.020,0.023,0.023,0.025,0.027,0.040,0.018,0.015,0.046
DMHDS1147,0.031,0.018,0.044,0.015,0.017,0.023,0.032,0.032,0.031,0.035,0.039,0.030,0.033,0.037,0.025,0.016,0.039,0.015,0.017,0.017,0.025,0.022,0.032,0.034,0.043,0.026,0.036,0.022
DMHDS1016,0.026,0.011,0.025,0.016,0.015,0.015,0.017,0.023,0.021,0.027,0.034,0.020,0.009,0.025,0.021,0.012,0.028,0.017,0.022,0.013,0.020,0.023,0.024,0.026,0.033,0.018,0.013,0.012
DMHDS1233,0.036,0.020,0.039,0.019,0.022,0.030,0.026,0.034,0.038,0.027,0.036,0.021,0.068,0.012,0.029,0.028,0.031,0.022,0.026,0.017,0.026,0.026,0.030,0.031,0.048,0.030,0.039,0.024
DMHDS0972,0.032,0.017,0.026,0.014,0.014,0.014,0.020,0.033,0.032,0.030,0.038,0.024,0.033,0.011,0.025,0.017,0.020,0.018,0.020,0.015,0.021,0.027,0.031,0.029,0.035,0.032,0.018,0.011
DMHDS1056,0.036,0.014,0.034,0.016,0.028,0.022,0.023,0.026,0.029,0.024,0.037,0.024,0.011,0.019,0.024,0.013,0.034,0.019,0.026,0.017,0.023,0.034,0.026,0.027,0.031,0.028,0.013,0.014
DMHDS0994,0.029,0.018,0.028,0.017,0.018,0.026,0.022,0.026,0.035,0.029,0.035,0.032,0.018,0.013,0.024,0.017,0.029,0.019,0.017,0.024,0.020,0.038,0.029,0.028,0.042,0.028,0.059,0.022
DMHDS1084,0.024,0.015,0.027,0.017,0.021,0.016,0.019,0.022,0.030,0.030,0.033,0.029,0.007,0.020,0.019,0.014,0.026,0.019,0.022,0.014,0.018,0.031,0.022,0.032,0.032,0.019,0.015,0.013
DMHDS1228,0.025,0.020,0.027,0.013,0.017,0.016,0.018,0.022,0.030,0.030,0.032,0.026,0.020,0.032,0.021,0.012,0.023,0.011,0.022,0.012,0.019,0.018,0.022,0.028,0.034,0.020,0.021,0.020
DMHDS0357,0.026,0.017,0.039,0.015,0.013,0.015,0.018,0.025,0.023,0.028,0.037,0.024,0.012,0.028,0.018,0.012,0.028,0.011,0.017,0.016,0.018,0.021,0.028,0.026,0.035,0.022,0.019,0.091
DMHDS0589,0.025,0.019,0.028,0.014,0.014,0.014,0.020,0.026,0.029,0.027,0.035,0.017,0.016,0.042,0.023,0.019,0.026,0.016,0.016,0.016,0.019,0.020,0.019,0.025,0.032,0.026,0.024,0.020
DMHDS0430,0.023,0.020,0.036,0.013,0.030,0.023,0.029,0.024,0.026,0.033,0.034,0.025,0.027,0.016,0.026,0.017,0.037,0.013,0.031,0.019,0.026,0.033,0.033,0.039,0.038,0.024,0.035,0.058
DMHDS1093,0.048,0.023,0.026,0.016,0.011,0.016,0.020,0.021,0.029,0.026,0.033,0.023,0.014,0.038,0.027,0.013,0.026,0.014,0.019,0.013,0.020,0.022,0.028,0.030,0.038,0.025,0.022,0.013
DMHDS0954,0.025,0.018,0.037,0.014,0.017,0.022,0.021,0.017,0.021,0.025,0.028,0.022,0.013,0.008,0.022,0.021,0.030,0.014,0.020,0.015,0.020,0.022,0.018,0.031,0.033,0.016,0.015,0.018
DMHDS0838,0.032,0.018,0.046,0.016,0.028,0.023,0.025,0.026,0.029,0.031,0.039,0.025,0.020,0.047,0.034,0.022,0.033,0.016,0.026,0.021,0.024,0.023,0.028,0.029,0.041,0.017,0.017,0.019
DMHDS0896,0.036,0.016,0.034,0.016,0.011,0.017,0.023,0.020,0.030,0.030,0.034,0.021,0.010,0.028,0.029,0.020,0.037,0.014,0.020,0.010,0.021,0.024,0.022,0.032,0.035,0.027,0.017,0.020
DMHDS0544,0.026,0.013,0.030,0.013,0.014,0.012,0.020,0.022,0.038,0.035,0.040,0.014,0.018,0.021,0.024,0.018,0.032,0.017,0.024,0.014,0.024,0.031,0.042,0.029,0.041,0.022,0.021,0.027
DMHDS0897,0.026,0.017,0.029,0.017,0.015,0.018,0.024,0.025,0.029,0.030,0.035,0.034,0.016,0.014,0.024,0.016,0.026,0.012,0.023,0.014,0.021,0.023,0.030,0.033,0.038,0.019,0.026,0.020
DMHDS1173,0.031,0.015,0.027,0.018,0.016,0.013,0.018,0.022,0.025,0.031,0.037,0.036,0.010,0.014,0.024,0.013,0.022,0.012,0.016,0.012,0.019,0.022,0.028,0.031,0.039,0.022,0.011,0.010
DMHDS1098,0.033,0.023,0.034,0.016,0.020,0.021,0.021,0.024,0.029,0.036,0.042,0.027,0.063,0.044,0.029,0.024,0.033,0.019,0.016,0.021,0.022,0.027,0.030,0.031,0.038,0.031,0.035,0.023
DMHDS0904,0.028,0.023,0.035,0.021,0.017,0.018,0.022,0.025,0.031,0.029,0.036,0.033,0.016,0.027,0.026,0.020,0.026,0.013,0.023,0.016,0.020,0.031,0.032,0.030,0.036,0.023,0.018,0.051
DMHDS0507,0.029,0.019,0.025,0.014,0.012,0.011,0.018,0.020,0.022,0.025,0.034,0.018,0.012,0.030,0.023,0.020,0.024,0.012,0.022,0.011,0.020,0.022,0.029,0.025,0.036,0.025,0.018,0.026
DMHDS0212,0.032,0.017,0.041,0.018,0.016,0.019,0.020,0.023,0.029,0.033,0.038,0.032,0.013,0.027,0.020,0.015,0.027,0.018,0.015,0.015,0.017,0.021,0.030,0.038,0.034,0.024,0.020,0.039
DMHDS0919,0.037,0.018,0.027,0.014,0.019,0.018,0.025,0.022,0.023,0.026,0.030,0.025,0.007,0.026,0.023,0.014,0.023,0.009,0.023,0.015,0.019,0.016,0.020,0.028,0.037,0.029,0.019,0.039
DMHDS0653,0.028,0.018,0.036,0.015,0.017,0.024,0.022,0.031,0.032,0.025,0.040,0.019,0.010,0.028,0.028,0.018,0.029,0.013,0.015,0.016,0.026,0.021,0.027,0.031,0.041,0.018,0.028,0.038
DMHDS0970,0.019,0.013,0.025,0.013,0.014,0.016,0.020,0.025,0.019,0.025,0.032,0.024,0.024,0.017,0.039,0.010,0.024,0.012,0.018,0.013,0.020,0.018,0.028,0.028,0.035,0.031,0.021,0.031
DMHDS0551,0.027,0.014,0.032,0.017,0.020,0.028,0.025,0.018,0.025,0.022,0.036,0.034,0.016,0.016,0.030,0.016,0.032,0.017,0.023,0.021,0.025,0.016,0.021,0.024,0.038,0.025,0.020,0.019
DMHDS0295,0.028,0.014,0.024,0.015,0.018,0.011,0.020,0.021,0.020,0.028,0.034,0.024,0.017,0.012,0.017,0.013,0.019,0.016,0.018,0.010,0.018,0.022,0.023,0.027,0.034,0.023,0.023,0.008
DMHDS0824,0.029,0.014,0.019,0.017,0.021,0.013,0.023,0.026,0.020,0.027,0.041,0.023,0.017,0.010,0.019,0.011,0.018,0.016,0.019,0.010,0.020,0.021,0.032,0.029,0.034,0.021,0.041,0.014
DMHDS1050,0.030,0.019,0.025,0.021,0.012,0.012,0.023,0.023,0.036,0.030,0.036,0.022,0.024,0.013,0.027,0.017,0.027,0.014,0.020,0.010,0.018,0.018,0.024,0.029,0.037,0.027,0.020,0.016
DMHDS1061,0.027,0.014,0.029,0.014,0.017,0.020,0.020,0.024,0.020,0.028,0.036,0.015,0.013,0.021,0.030,0.010,0.022,0.011,0.019,0.014,0.019,0.018,0.023,0.025,0.036,0.031,0.012,0.027
DMHDS0497,0.024,0.015,0.029,0.017,0.018,0.015,0.021,0.020,0.029,0.033,0.036,0.022,0.013,0.031,0.027,0.018,0.025,0.012,0.017,0.015,0.023,0.029,0.036,0.031,0.041,0.030,0.014,0.017
DMHDS0832,0.050,0.030,0.033,0.021,0.026,0.024,0.026,0.039,0.035,0.028,0.044,0.014,0.038,0.045,0.051,0.019,0.032,0.017,0.035,0.017,0.029,0.026,0.023,0.030,0.041,0.021,0.028,0.053
DMHDS0958,0.022,0.017,0.031,0.015,0.020,0.016,0.025,0.030,0.037,0.027,0.039,0.019,0.057,0.032,0.024,0.017,0.028,0.014,0.033,0.021,0.021,0.020,0.027,0.028,0.036,0.017,0.022,0.023
